rank	source_id	year	doi	title	venue	type
73	10.1016/j.cor.2025.107246	2025	10.1016/j.cor.2025.107246	Transportation infrastructure maintenance planning: An exact column enumeration approach	Computers &amp; Operations Research	journal-article
74	10.2969/aspm/02110127	None	10.2969/aspm/02110127	Some Exact Trace Formulæ	Advanced Studies in Pure Mathematics	proceedings-article
75	10.1093/comnet/cnaa011	2020	10.1093/comnet/cnaa011	About clique number estimates and exact enumeration in scale-free networks	Journal of Complex Networks	journal-article
76	10.1016/s0166-218x(03)00375-5	2004	10.1016/s0166-218x(03)00375-5	Exact enumeration of rooted 3-connected triangular maps on the projective plane	Discrete Applied Mathematics	journal-article
77	10.5860/choice.49-5114	2012	10.5860/choice.49-5114	Euclidean shortest paths: exact or approximate algorithms	Choice Reviews Online	journal-article
78	10.5860/choice.35-3806	1998	10.5860/choice.35-3806	Exact imagination, late work: on Adorno's aesthetics	Choice Reviews Online	journal-article
79	10.5860/choice.28-3100	1991	10.5860/choice.28-3100	Trace elements in coal	Choice Reviews Online	journal-article
80	10.5860/choice.30-3836	1993	10.5860/choice.30-3836	Biogeochemistry of trace metals	Choice Reviews Online	journal-article
81	10.1088/1742-5468/2011/06/p06019	2011	10.1088/1742-5468/2011/06/p06019	Exact enumeration of self-avoiding walks	Journal of Statistical Mechanics: Theory and Experiment	journal-article
82	10.1147/rd.166.0573	1972	10.1147/rd.166.0573	Exact Implicit Enumeration Method for Solving the Set Partitioning Problem	IBM Journal of Research and Development	journal-article
83	10.1088/0305-4470/20/12/049	1987	10.1088/0305-4470/20/12/049	Some more exact enumeration results for 1D cellular automata	Journal of Physics A: Mathematical and General	journal-article
84	10.5860/choice.31-0922	1993	10.5860/choice.31-0922	Biomonitoring of trace aquatic contaminants	Choice Reviews Online	journal-article
85	10.1103/physreva.46.6252	1992	10.1103/physreva.46.6252	Exact enumeration and scaling for fragmentation of percolation clusters	Physical Review A	journal-article
86	10.5860/choice.33-3372	1996	10.5860/choice.33-3372	Handbook of exact solutions for ordinary differential equations	Choice Reviews Online	journal-article
87	10.5860/choice.39-2804	2002	10.5860/choice.39-2804	Mute witnesses: trace evidence analysis	Choice Reviews Online	journal-article
88	10.5860/choice.45-6807	2008	10.5860/choice.45-6807	Trace fossils concepts, problems, prospects	Choice Reviews Online	journal-article
89	10.1103/physrevb.42.4559	1990	10.1103/physrevb.42.4559	Exact-enumeration approach to tunneling in disordered systems	Physical Review B	journal-article
90	10.5860/choice.193771	2015	10.5860/choice.193771	Beautiful, simple, exact, crazy: mathematics in the real world	Choice Reviews Online	journal-article
91	10.5860/choice.32-2751	1995	10.5860/choice.32-2751	The palaeobiology of trace fossils	Choice Reviews Online	journal-article
92	10.5860/choice.33-3326	1996	10.5860/choice.33-3326	Trace elements in natural waters	Choice Reviews Online	journal-article
93	10.1007/s00453-007-9152-0	2008	10.1007/s00453-007-9152-0	On the Minimum Feedback Vertex Set Problem: Exact and Enumeration Algorithms	Algorithmica	journal-article
94	10.1007/s11294-025-09928-2	2025	10.1007/s11294-025-09928-2	Inspection Technology: Observable vs. Unobservable Choice	International Advances in Economic Research	journal-article
95	10.5860/choice.35-0947	1997	10.5860/choice.35-0947	Sports nutrition: vitamins and trace elements	Choice Reviews Online	journal-article
96	10.5860/choice.46-0886	2008	10.5860/choice.46-0886	Trace quantitative analysis by mass spectrometry	Choice Reviews Online	journal-article
97	10.5860/choice.31-4924	1994	10.5860/choice.31-4924	Modern methods for trace element determination	Choice Reviews Online	journal-article
98	10.5860/choice.45-2048	2007	10.5860/choice.45-2048	Trace elements from soil to human	Choice Reviews Online	journal-article
99	10.1103/physreve.47.262	1993	10.1103/physreve.47.262	Exact enumeration of self-avoiding walks on lattices with random site energies	Physical Review E	journal-article
100	10.1016/0370-2693(89)90562-5	1989	10.1016/0370-2693(89)90562-5	An exact classical symmetry of effective field theories from superstrings and an anomalous source of observable supersymmetry breaking	Physics Letters B	journal-article
