rank	openalex_id	year	doi	title	venue	type
37	W2149605564	2003		A Decomposed Symbolic Approach to Reactive Planning	DSpace@MIT (Massachusetts Institute of Technology)	dissertation
38	W2186995949	2002		Phased Computation Graphs in the Polyhedral Model	DSpace@MIT (Massachusetts Institute of Technology)	other
39	W4317042421	2023	https://doi.org/10.1007/s42979-022-01573-4	Code Generation by Example Using Symbolic Machine Learning	SN Computer Science	article
40	W2002157613	1999	https://doi.org/10.1145/319301.319347	Efficient logic variables for distributed computing	ACM Transactions on Programming Languages and Systems	article
41	W3109474872	2020	https://doi.org/10.1145/3428247	Learning graph-based heuristics for pointer analysis without handcrafting application-specific features	Proceedings of the ACM on Programming Languages	article
42	W4403368714	2024	https://doi.org/10.48550/arxiv.2408.01909	Scaling Symbolic Execution to Large Software Systems	arXiv (Cornell University)	preprint
43	W2065922404	2014	https://doi.org/10.1145/2666357.2597817	How to compute worst-case execution time by optimization modulo theory and a clever encoding of program semantics	ACM SIGPLAN Notices	article
44	W1997910015	1997	https://doi.org/10.1145/265943.265972	Mobile objects in distributed Oz	ACM Transactions on Programming Languages and Systems	article
45	W4393577198	2024	https://doi.org/10.1145/3626202.3637570	Suppressing Spurious Dynamism of Dataflow Circuits via Latency and Occupancy Balancing		conference-paper
46	W622973652	2011	https://doi.org/10.22028/d291-26385	Symbolic representations in WCET analysis	Publications of the UdS (Saarland University)	dissertation
47	W2590246587	2017	https://doi.org/10.1145/3133901	The tensor algebra compiler	Proceedings of the ACM on Programming Languages	article
48	W2566653759	2016	https://doi.org/10.1016/j.micpro.2016.12.004	Worst-case performance analysis of SDF-based parameterized dataflow	Microprocessors and Microsystems	article
49	W1989988531	2012	https://doi.org/10.1145/2185520.2185528	Decoupling algorithms from schedules for easy optimization of image processing pipelines	ACM Transactions on Graphics	article
50	W2301678297	2013	https://doi.org/10.2172/1078549	Compositional Dataflow Via Abstract Transition Systems		report
