rank	source_id	year	doi	title	venue	type
43	citation-43	1997		Leftmost Outside-In Narrowing Calculi	Journal of Functional Programming	article
44	citation-44	1992		Efficient Compilation of Lazy Narrowing into Prolog	LOPSTR 1992	proceedings-article
45	citation-45	1990		The Specificity Rule for Lazy Pattern-Matching in Ambiguous Term Rewrite Systems	ESOP 1990	proceedings-article
46	citation-46	1993		The Adequacy of Term Graph Rewriting for Simulating Term Rewriting	Term Graph Rewriting Theory and Practice	book-chapter
47	citation-47	1992		Term Rewriting Systems	Handbook of Logic in Computer Science	book-chapter
48	citation-48	1991		Sequentiality in Orthogonal Term Rewriting Systems	Journal of Symbolic Computation	article
49	citation-49	1993		A Demand Driven Computation Strategy for Lazy Narrowing	PLILP 1993	proceedings-article
50	citation-50	1991		Optimal Derivation in Weak Lambda-Calculi and in Orthogonal Term Rewriting Systems	POPL 1991	proceedings-article
51	citation-51	1994		Completeness Results for Basic Narrowing	Applicable Algebra in Engineering, Communication and Computing	article
52	citation-52	1998		A Deterministic Lazy Narrowing Calculus	Journal of Symbolic Computation	article
53	citation-53	1996		Lazy Narrowing: Strong Completeness and Eager Variable Elimination	Theoretical Computer Science	article
54	citation-54	1990		Lazy Narrowing in a Graph Machine	ALP 1990	proceedings-article
55	citation-55	1992		Logic Programming with Functions and Predicates: The Language BABEL	Journal of Logic Programming	article
56	citation-56	1993		Efficient Lazy Narrowing Using Demandedness Analysis	PLILP 1993	proceedings-article
57	citation-57	1995		A Complete Narrowing Calculus for Higher-Order Functional Logic Programming	PLILP 1995	proceedings-article
58	citation-58	1995		On Narrowing, Refutation Proofs and Constraints	RTA 1995	proceedings-article
59	citation-59	1989		Basic Narrowing Revisited	Journal of Symbolic Computation	article
60	citation-60	1977		Computing in Systems Described by Equations	Springer	book
61	citation-61	1985		Equational Logic as a Programming Language	MIT Press	book
62	citation-62	1988		Computing in Horn Clause Theories	Springer	book
63	citation-63	1993		Functional Programming and Parallel Graph Rewriting	Addison-Wesley	book
64	citation-64	1972		Building-In Equational Theories	Machine Intelligence	book-chapter
65	citation-65	1985		Narrowing as the Operational Semantics of Functional Languages	IEEE Symposium on Logic Programming 1985	proceedings-article
66	citation-66	1993		Programming in Equational Logic: Beyond Strong Sequentiality	Information and Computation	article
67	citation-67	1974		Automated Theorem-Proving for Theories with Simplifiers, Commutativity, and Associativity	Journal of the ACM	article
68	citation-68	1993		Term Graph Rewriting Theory and Practice	Wiley	book
69	citation-69	1984		Stop Losing Sleep over Incomplete Data Type Specifications	POPL 1984	proceedings-article
70	citation-70	1995		A Lazy Narrowing Abstract Machine	Universidad Complutense	report
71	citation-71	1985		How to Replace Failure by a List of Successes	Functional Programming and Computer Architecture	proceedings-article
72	citation-72	1982		Higher-Order Extensions to Prolog: Are They Needed?	Machine Intelligence 10	book-chapter
73	citation-73	1991		Unification Modulo an Equality Theory for Equational Logic Programming	Journal of Computer and System Sciences	article
