rank	source_id	year	doi	title	venue	type
24	citation-24	2007		The Language of Search	Journal of Artificial Intelligence Research	article
25	citation-25	2013		Minimizing Models for Tseitin-Encoded SAT Instances	SAT 2013	proceedings-article
26	10.1007/978-3-540-31980-1_19	2005	10.1007/978-3-540-31980-1_19	Efficient Conflict Analysis for Finding All Satisfying Assignments of a Boolean Circuit	TACAS 2005	proceedings-article
27	10.24963/ijcai.2017/93	2017	10.24963/ijcai.2017/93	An Improved Decision-DNNF Compiler	IJCAI 2017	proceedings-article
28	10.1007/11817963_39	2006	10.1007/11817963_39	SMT Techniques for Fast Predicate Abstraction	CAV 2006	proceedings-article
29	10.1109/DATE.2004.1268860	2004	10.1109/DATE.2004.1268860	A Novel SAT All-Solutions Solver for Efficient Preimage Computation	DATE 2004	proceedings-article
30	citation-30	2011		Formalization of Abstract State Transition Systems for SAT	Logical Methods in Computer Science	article
31	10.1109/12.769433	1999	10.1109/12.769433	GRASP: A Search Algorithm for Propositional Satisfiability	IEEE Transactions on Computers	article
32	10.1007/3-540-45657-0_19	2002	10.1007/3-540-45657-0_19	Applying SAT Methods in Unbounded Symbolic Model Checking	CAV 2002	proceedings-article
33	citation-33	2003		Interpolation and SAT-Based Model Checking	CAV 2003	proceedings-article
34	citation-34	2003		On Converting CNF to DNF	MFCS 2003	proceedings-article
35	10.1016/j.tcs.2005.07.029	2005	10.1016/j.tcs.2005.07.029	On Converting CNF to DNF	Theoretical Computer Science	article
36	citation-36	1993		Fast Generation of Prime-Irredundant Covers from Binary Decision Diagrams	IEICE Transactions on Fundamentals	article
37	10.1145/288548.288586	1998	10.1145/288548.288586	Finding All Simple Disjunctive Decompositions Using Irredundant Sum-of-Products Forms	ICCAD 1998	proceedings-article
38	10.1109/ICTAI.2018.00111	2018	10.1109/ICTAI.2018.00111	Dualizing Projected Model Counting	ICTAI 2018	proceedings-article
39	10.1007/978-3-030-24258-9_18	2019	10.1007/978-3-030-24258-9_18	Backing Backtracking	SAT 2019	proceedings-article
40	10.29007/vgg4	2019	10.29007/vgg4	Combining Conflict-Driven Clause Learning and Chronological Backtracking for Propositional Model Counting	GCAI 2019	proceedings-article
41	10.1007/978-3-030-51825-7_5	2020	10.1007/978-3-030-51825-7_5	Four Flavors of Entailment	SAT 2020	proceedings-article
42	10.24963/ijcai.2017/100	2017	10.24963/ijcai.2017/100	Efficient Weighted Model Integration via SMT-Based Predicate Abstraction	IJCAI 2017	proceedings-article
43	10.1016/j.artint.2019.04.003	2019	10.1016/j.artint.2019.04.003	Advanced SMT Techniques for Weighted Model Integration	Artificial Intelligence	article
44	citation-44	2005		Good Learning and Implicit Model Enumeration	ICTAI 2005	proceedings-article
45	10.1145/378239.379017	2001	10.1145/378239.379017	Chaff: Engineering an Efficient SAT Solver	DAC 2001	proceedings-article
46	10.1007/978-3-642-30353-1_36	2012	10.1007/978-3-642-30353-1_36	Dsharp: Fast d-DNNF Compilation with sharpSAT	Canadian AI 2012	proceedings-article
47	10.1007/978-3-319-94144-8_7	2018	10.1007/978-3-319-94144-8_7	Chronological Backtracking	SAT 2018	proceedings-article
48	citation-48	2014		Turbo-Charging Lemmas on Demand with Don't Care Reasoning	FMCAD 2014	proceedings-article
49	citation-49	2006		Solving SAT and SAT Modulo Theories: From an Abstract Davis–Putnam–Logemann–Loveland Procedure to DPLL(T)	Journal of the ACM	article
50	citation-50	2005		Pruning Conformant Plans by Counting Models on Compiled d-DNNF Representations	ICAPS 2005	proceedings-article
51	10.1016/S0747-7171(86)80028-1	1986	10.1016/S0747-7171(86)80028-1	A Structure-Preserving Clause Form Translation	Journal of Symbolic Computation	article
52	10.1007/978-3-540-24730-2_3	2004	10.1007/978-3-540-24730-2_3	Minimal Assignments for Bounded Model Checking	TACAS 2004	proceedings-article
53	citation-53	1965		A Machine-Oriented Logic Based on the Resolution Principle	Journal of the ACM	article
54	citation-54	2005		Performing Bayesian Inference by Weighted Model Counting	AAAI 2005	proceedings-article
55	10.3233/SAT190034	2007	10.3233/SAT190034	Lazy Satisfiability Modulo Theories	Journal on Satisfiability, Boolean Modeling and Computation	article
56	10.48550/arXiv.2003.04225	2020	10.48550/arXiv.2003.04225	Are You Satisfied by This Partial Assignment?	arXiv	preprint
57	citation-57	2003		Efficient Preimage Computation Using a Novel Success-Driven ATPG	DATE 2003	proceedings-article
58	citation-58	2000		Tuning SAT Checkers for Bounded Model Checking	CAV 2000	proceedings-article
59	citation-59	2001		Pruning Techniques for the SAT-Based Bounded Model Checking Problem	CHARME 2001	proceedings-article
60	citation-60	1996		GRASP: A New Search Algorithm for Satisfiability	ICCAD 1996	proceedings-article
61	10.1609/aaai.v38i8.28652	2024	10.1609/aaai.v38i8.28652	Disjoint Partial Enumeration without Blocking Clauses	AAAI 2024	proceedings-article
62	citation-62	2019		Solution Enumeration Abstraction: A Modeling Idiom to Enhance a Lightweight Formal Method	ICFEM 2019	proceedings-article
63	10.1145/2975585	2016	10.1145/2975585	Implementing Efficient All Solutions SAT Solvers	ACM Journal of Experimental Algorithmics	article
64	citation-64	1968		On the Complexity of Derivation in Propositional Calculus	Studies in Constructive Mathematics and Mathematical Logic	book-chapter
65	citation-65	2011		Reusing the Assignment Trail in CDCL Solvers	Journal on Satisfiability, Boolean Modeling and Computation	article
66	citation-66	1987		The Complexity of Boolean Functions	Wiley-Teubner	book
67	10.1007/978-3-642-41010-9_4	2013	10.1007/978-3-642-41010-9_4	Boolean Quantifier Elimination for Automotive Configuration: A Case Study	FMICS 2013	proceedings-article
