rank	source_id	year	doi	title	venue	type
26	10.1016/j.biosystemseng.2021.12.018	2022	10.1016/j.biosystemseng.2021.12.018	Optimal spraying task assignment problem in crop protection with multi-UAV systems and its order irrelevant enumeration solution	Biosystems Engineering	journal-article
27	10.7717/peerj-cs.3885/table-3	None	10.7717/peerj-cs.3885/table-3	Table 3: Comparative analysis of projected model with existing techniques.		component
28	10.1007/s00500-020-05422-5	2021	10.1007/s00500-020-05422-5	On the enumeration of Boolean functions with distinguished variables	Soft Computing	journal-article
29	10.2466/pr0.10.2.451-457	1962	10.2466/pr0.10.2.451-457	EFFECTS OF INCENTIVE-SET AND TASK VARIABLES ON RELEVANT AND IRRELEVANT LEARNING IN SERIAL VERBAL LEARNING	Psychological Reports	journal-article
30	10.7717/peerj.21165/table-2	None	10.7717/peerj.21165/table-2	Table 2: Species projected to lose their entire climatic identity by 2061–2080 based on the SDM, with all predictor variables representing current conditions.		component
31	10.1103/physrevb.47.3404	1993	10.1103/physrevb.47.3404	First-order line transitions: A general scaling theory with irrelevant variables	Physical Review B	journal-article
32	10.1007/bf01069550	1977	10.1007/bf01069550	Directed-enumeration methods in integer linear programming with Boolean variables	Cybernetics	journal-article
33	10.2172/1219259	2011	10.2172/1219259	Projected Benefits of EERE's Portfolio (by program and model)		report
34	10.2139/ssrn.6102547	2026	10.2139/ssrn.6102547	Enumeration of balanced dihedral symmetric Boolean functions with odd prime-power number of variables		posted-content
35	10.3389/fncom.2013.00155	2013	10.3389/fncom.2013.00155	Spatio-temporal analysis reveals active control of both task-relevant and task-irrelevant variables	Frontiers in Computational Neuroscience	journal-article
36	10.7717/peerj.14675/fig-3	None	10.7717/peerj.14675/fig-3	Figure 3: Posterior distributions of the coefficients for the projected reduced model.		component
37	10.1109/tc.1972.5008986	1972	10.1109/tc.1972.5008986	Enumeration of Ternary Threshold Functions of Three Variables	IEEE Transactions on Computers	journal-article
38	10.1002/jae.2566	2017	10.1002/jae.2566	Identifying relevant and irrelevant variables in sparse factor models	Journal of Applied Econometrics	journal-article
39	10.1080/03610918.2012.674600	2013	10.1080/03610918.2012.674600	Variable Selection via Regression Trees in the Presence of Irrelevant Variables	Communications in Statistics - Simulation and Computation	journal-article
40	10.1111/j.1368-423x.2008.00238.x	2008	10.1111/j.1368-423x.2008.00238.x	K-nearest-neighbour non-parametric estimation of regression functions in the presence of irrelevant variables	Econometrics Journal	journal-article
41	10.18849/ve.v1i4.79	2016	10.18849/ve.v1i4.79	Irrelevant, Irrelevant, Irrelevant! Time to change our approach to research?	Veterinary Evidence	journal-article
42	10.7717/peerj.14675/fig-2	None	10.7717/peerj.14675/fig-2	Figure 2: Posterior coefficient distributions of the coefficients for the full projected model.		component
43	10.1016/0012-365x(72)90080-5	1972	10.1016/0012-365x(72)90080-5	Enumeration des graphes planaires a l'aide des series formelles en variables non commutatives	Discrete Mathematics	journal-article
44	10.1021/acs.jpca.5c03006.s001	None	10.1021/acs.jpca.5c03006.s001	Graph Transformer Model Integrating Physical Features for Projected Electronic Density of States Prediction		component
45	10.3390/w10121810	2018	10.3390/w10121810	Projected Changes in Hydrological Variables in the Agricultural Region of Alberta, Canada	Water	journal-article
46	10.7717/peerj.4907/fig-1	None	10.7717/peerj.4907/fig-1	Figure 1: Current and projected distribution model of guanaco lineages in South America.		component
47	10.7717/peerj.13154/table-1	None	10.7717/peerj.13154/table-1	Table 1: Contribution values of the climate variables for each component of the three climate change scenarios projected for the period 2021–2040 (Socio-economic Pathways (SSPs): 585).		component
48	10.7717/peerj.7642/fig-1	None	10.7717/peerj.7642/fig-1	"Figure 1: Models of potential geographic distribution of the Peruvian pelican (
                      <i>P. thagus</i>
                      ) based on climatic variables and projected for 2010 according to two climate change scenarios."		component
49	10.1007/bf01314934	1990	10.1007/bf01314934	On finite-size scaling in the presence of dangerous irrelevant variables	Journal of Statistical Physics	journal-article
50	10.7717/peerj.7642/fig-2	None	10.7717/peerj.7642/fig-2	"Figure 2: Models of potential reproductive distribution of the Peruvian pelican (
                      <i>P. thagus</i>
                      ) based on climatic variables and projected for 2010 according to two climate change scenarios."		component
51	10.1504/ijcse.2019.099071	2019	10.1504/ijcse.2019.099071	Training auto-encoders effectively via eliminating task-irrelevant input variables	International Journal of Computational Science and Engineering	journal-article
52	10.7717/peerj.3632/table-2	None	10.7717/peerj.3632/table-2	Table 2: Model variables.		component
53	10.1002/tea.3660060307	1969	10.1002/tea.3660060307	Principle learning as a function of instruction on excluding irrelevant variables	Journal of Research in Science Teaching	journal-article
54	10.1109/t-c.1970.223046	1970	10.1109/t-c.1970.223046	Enumeration of Threshold Functions of Eight Variables	IEEE Transactions on Computers	journal-article
55	10.7717/peerjcs.1563/table-1	None	10.7717/peerjcs.1563/table-1	Table 1: Mathematical model variables.		component
56	10.2466/pr0.1962.10.2.451	1962	10.2466/pr0.1962.10.2.451	Effects of Incentive-Set and Task Variables on Relevant and Irrelevant Learning in Serial Verbal Learning	Psychological Reports	journal-article
57	10.7554/elife.09000.011	None	10.7554/elife.09000.011	Figure 8. Geometry of response-related coding.		component
58	10.4213/dm1113	2010	10.4213/dm1113	О расшифровке монотонных булевых функций с несущественными переменными	Дискретная математика	journal-article
59	10.3403/02483466	None	10.3403/02483466	Water quality. Detection and enumeration of bacteriophages		standard
60	10.4095/300961	2010	10.4095/300961	Projected Market Share of Compact Cars - 2010 Model (Human Activities Leading to Emissions)		report
61	10.3403/02483466u	None	10.3403/02483466u	Water quality. Detection and enumeration of bacteriophages		standard
62	10.7717/peerj.8174/table-2	None	10.7717/peerj.8174/table-2	Table 2: Regression model variables coefficients.		component
63	10.7717/peerjcs.959/table-3	None	10.7717/peerjcs.959/table-3	Table 3: Model variables and description.		component
64	10.7717/peerj-cs.351/table-2	None	10.7717/peerj-cs.351/table-2	Table 2: Variables of the model.		component
65	10.1145/363626.363657	1969	10.1145/363626.363657	Remark on algorithm 341 [H]: solution of linear programs in 0-1 variables by implicit enumeration	Communications of the ACM	journal-article
66	10.7717/peerj.2166/table-2	None	10.7717/peerj.2166/table-2	Table 2: Model variables and parameters.		component
67	10.4095/300959	2010	10.4095/300959	Projected Market Share of Midsize Cars - 2010 Model (Human Activities Leading to Emissions)		report
68	10.7717/peerjcs.123/fig-6	None	10.7717/peerjcs.123/fig-6	Figure 6: (A–C) The 4D house model and (D–F) the two buildings model projected down to 3D using an orthographic projection.		component
69	10.4095/300956	2010	10.4095/300956	Projected Market Share of Subcompact Cars - 2010 Model (Human Activities Leading to Emissions)		report
70	10.1016/j.automatica.2012.06.051	2012	10.1016/j.automatica.2012.06.051	Variable selection via RIVAL (removing irrelevant variables amidst Lasso iterations) and its application to nuclear material detection	Automatica	journal-article
71	10.7717/peerj.17324/table-1	None	10.7717/peerj.17324/table-1	Table 1: Model variables, parameters and units of the competition model.		component
72	10.1145/364139.364171	1968	10.1145/364139.364171	Algorithm 341: solution of linear programs in 0-1 variables by implicit enumeration	Communications of the ACM	journal-article
73	10.1109/tce.2026.3678618/mm1	None	10.1109/tce.2026.3678618/mm1	Debiased Driver State Recognition via Irrelevant Context and Social Bias Removal for Vision-Language Model in Reproducing Kernel Hilbert Spaces_supp1-3678618.pdf		component
74	10.4095/300957	2010	10.4095/300957	Projected Market Share of Small Vans - 2010 Model (Human Activities Leading to Emissions)		report
75	10.1016/0749-5978(92)90028-6	1992	10.1016/0749-5978(92)90028-6	The effect of “irrelevant” variables on decision making: Criterion shifts in preferential choice?	Organizational Behavior and Human Decision Processes	journal-article
76	10.4095/300960	2010	10.4095/300960	Projected Market Share of Large Cars - 2010 Model (Human Activities Leading to Emissions)		report
77	10.3390/data10050078	2025	10.3390/data10050078	δ-MedBioclim: A New Dataset Bridging Current and Projected Bioclimatic Variables for the Euro-Mediterranean Region	Data	journal-article
78	10.1177/075910639605000105	1996	10.1177/075910639605000105	The Sensitivity of Hierarchical Clustering Solutions to Irrelevant Variables	Bulletin of Sociological Methodology/Bulletin de Méthodologie Sociologique	journal-article
79	10.1145/362258.362291	1970	10.1145/362258.362291	Remark on algorithm 341 [H]: solution of linear programs in 0-1 variables by implicit enumeration	Communications of the ACM	journal-article
80	10.1007/springerreference_302284	None	10.1007/springerreference_302284	Task-Irrelevant Perceptual Learning	SpringerReference	reference-entry
81	10.18653/v1/2024.findings-emnlp.405	2024	10.18653/v1/2024.findings-emnlp.405	Irrelevant Alternatives Bias Large Language Model Hiring Decisions	Findings of the Association for Computational Linguistics: EMNLP 2024	proceedings-article
82	10.2172/1822318	2021	10.2172/1822318	A Projected Network Model of Online Disinformation Cascades		report
83	10.1016/j.jprocont.2018.12.009	2019	10.1016/j.jprocont.2018.12.009	Monitoring of quality-relevant and quality-irrelevant blocks with characteristic-similar variables based on self-organizing map and kernel approaches	Journal of Process Control	journal-article
84	10.7717/peerj-cs.36/table-1	None	10.7717/peerj-cs.36/table-1	Table 1: Model state variables by entity.		component
85	10.7717/peerj.6617/table-3	None	10.7717/peerj.6617/table-3	Table 3: Variables feeding the deforestation model.		component
86	10.7717/peerj-cs.2754/table-2	None	10.7717/peerj-cs.2754/table-2	Table 2: Model variables and their definitions.		component
87	10.1007/jhep11(2019)083	2019	10.1007/jhep11(2019)083	Shaping lattice through irrelevant perturbation: Ising model	Journal of High Energy Physics	journal-article
88	10.5194/egusphere-egu2020-1867	2020	10.5194/egusphere-egu2020-1867	Projected climate change over Kuwait simulated using a WRF high resolution regional climate model		posted-content
89	10.7717/peerj.16467/fig-1	None	10.7717/peerj.16467/fig-1	Figure 1: The hypothetical model among variables.		component
90	10.3403/02435455u	None	10.3403/02435455u	Water quality. Detection and enumeration of bacteriophages		standard
91	10.1016/j.ecolind.2019.105440	2019	10.1016/j.ecolind.2019.105440	On projected hydrological scenarios under the influence of bias-corrected climatic variables and LULC	Ecological Indicators	journal-article
92	10.1152/jn.00005.2016	2016	10.1152/jn.00005.2016	A simple approach to ignoring irrelevant variables by population decoding based on multisensory neurons	Journal of Neurophysiology	journal-article
93	10.4095/300958	2010	10.4095/300958	Projected Market Share of Small Utility Vehicles - 2010 Model (Human Activities Leading to Emissions)		report
94	10.3403/02435455	None	10.3403/02435455	Water quality. Detection and enumeration of bacteriophages		standard
95	10.20944/preprints202306.0492.v1	2023	10.20944/preprints202306.0492.v1	Systematic Model Complexity Reduction by Elimination of Irrelevant Layers in Convolutional Neural Networks		posted-content
96	10.5194/tc-2019-320-rc2	2020	10.5194/tc-2019-320-rc2	"Comments on ""Historical Northern Hemisphere snow cover trends and projected changes in the CMIP-6 multi-model ensemble"""		peer-review
97	10.21437/interspeech.2007-99	2007	10.21437/interspeech.2007-99	Irrelevant variability normalization based HMM training using VTS approximation of an explicit model of environmental distortions	Interspeech 2007	proceedings-article
98	10.7717/peerj-cs.2586/table-2	None	10.7717/peerj-cs.2586/table-2	Table 2: Decision variables used in the model.		component
99	10.1214/20-ecp329	2020	10.1214/20-ecp329	The initial set in the frog model is irrelevant	Electronic Communications in Probability	journal-article
100	10.7717/peerj.11972/table-1	None	10.7717/peerj.11972/table-1	Table 1: Environmental variables used in model creation.		component
