rank	source_id	year	doi	title	venue	type
22	10.5040/9798216386445.ch-007	2012	10.5040/9798216386445.ch-007	Predicate Logic Trees	Symbolic Logic	other
23	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	None	10.70675/f84b3bcdzf391z4853zbe20zc055a6176e09	Increasing the performance of symbolic execution by compiling symbolic handling into binaries		dissertation
24	10.1145/1985793.1985971	2011	10.1145/1985793.1985971	DyTa	Proceedings of the 33rd International Conference on Software Engineering	proceedings-article
25	10.1145/3597503.3639078	2024	10.1145/3597503.3639078	Concrete Constraint Guided Symbolic Execution	Proceedings of the IEEE/ACM 46th International Conference on Software Engineering	proceedings-article
26	10.1109/dsn.2009.5270315	2009	10.1109/dsn.2009.5270315	Fitness-guided path exploration in dynamic symbolic execution	2009 IEEE/IFIP International Conference on Dependable Systems &amp; Networks	proceedings-article
27	10.1145/3725843.3756131	2025	10.1145/3725843.3756131	SymbFuzz: Symbolic Execution Guided Hardware Fuzzing	Proceedings of the 58th IEEE/ACM International Symposium on Microarchitecture	proceedings-article
28	10.1145/3704886	2025	10.1145/3704886	Derivative-Guided Symbolic Execution	Proceedings of the ACM on Programming Languages	journal-article
29	10.1145/3284850.3284853	2018	10.1145/3284850.3284853	Interoperability-Guided Testing of QUIC Implementations using Symbolic Execution	Proceedings of the Workshop on the Evolution, Performance, and Interoperability of QUIC	proceedings-article
30	10.5040/9798216386445.ch-006	2012	10.5040/9798216386445.ch-006	Predicate Language, Syntax, and Semantics	Symbolic Logic	other
31	10.14722/ndss.2019.23530	2019	10.14722/ndss.2019.23530	Neuro-Symbolic Execution: Augmenting Symbolic Execution with Neural Constraints	Proceedings 2019 Network and Distributed System Security Symposium	proceedings-article
32	10.2172/2430751	2023	10.2172/2430751	Symbolic Execution for Vulnerability Analysis: Improving Analyses with Symbolic Procedures [Poster]		report
33	10.1007/s10515-020-00276-5	2020	10.1007/s10515-020-00276-5	Analyzing system software components using API model guided symbolic execution	Automated Software Engineering	journal-article
34	10.1016/j.jsc.2016.07.023	2017	10.1016/j.jsc.2016.07.023	Replacing conjectures by positive knowledge: Inferring proven precise worst-case execution time bounds using symbolic execution	Journal of Symbolic Computation	journal-article
35	10.1016/s0747-7171(85)80026-2	1985	10.1016/s0747-7171(85)80026-2	Equational methods in first order predicate calculus	Journal of Symbolic Computation	journal-article
36	10.1109/icasid.2017.8285772	2017	10.1109/icasid.2017.8285772	Strategy-guided test-case order in dynamic symbolic execution	2017 11th IEEE International Conference on Anti-counterfeiting, Security, and Identification (ASID)	proceedings-article
37	10.5220/0012061000003538	2023	10.5220/0012061000003538	RPA Testing Using Symbolic Execution	Proceedings of the 18th International Conference on Software Technologies	proceedings-article
38	10.1515/9783110250480-008	1989	10.1515/9783110250480-008	CHAPTER 7. CONCLUSIONS AND SUMMARY	Predicate Structure in a Functional Grammar of Hungarian	book-chapter
39	10.1371/journal.pone.0188229	2017	10.1371/journal.pone.0188229	A model-guided symbolic execution approach for network protocol implementations and vulnerability detection	PLOS ONE	journal-article
40	10.21236/ada196451	1988	10.21236/ada196451	Optical Symbolic Processor for Expert System Execution		report
41	10.21236/ada224284	1989	10.21236/ada224284	Optical Symbolic Processor for Expert System Execution		report
42	10.21236/ada187882	1987	10.21236/ada187882	Optical Symbolic Processor for Expert System Execution		report
43	10.1109/tse.2016.2584063	2017	10.1109/tse.2016.2584063	Dependence Guided Symbolic Execution	IEEE Transactions on Software Engineering	journal-article
44	10.1109/ivmem53963.2021.00014	2021	10.1109/ivmem53963.2021.00014	Towards Symbolic Pointers Reasoning in Dynamic Symbolic Execution	2021 Ivannikov Memorial Workshop (IVMEM)	proceedings-article
45	10.5373/jardcs/v12sp3/20201233	2020	10.5373/jardcs/v12sp3/20201233	Useless Code Identification with Symbolic Execution	Journal of Advanced Research in Dynamical and Control Systems	journal-article
46	10.1145/3793656.3793700	2026	10.1145/3793656.3793700	Profile-Guided Constraint Simplification for Symbolic Execution	Proceedings of the IEEE/ACM 14th International Conference on Formal Methods in Software Engineering	proceedings-article
47	10.1007/bf01807504	1992	10.1007/bf01807504	A decision procedure for common Lisp'sSUBTYPEP predicate	Lisp and Symbolic Computation	journal-article
48	10.1007/978-3-031-02551-8_2	2020	10.1007/978-3-031-02551-8_2	Symbolic Execution: The Basics	Synthesis Lectures on Software Engineering	book-chapter
49	10.1109/pic.2016.7949563	2016	10.1109/pic.2016.7949563	Model-guided symbolic execution testing for network protocol binary software	2016 International Conference on Progress in Informatics and Computing (PIC)	proceedings-article
50	10.31274/td-20251215-13	None	10.31274/td-20251215-13	Neuro-symbolic program generation and execution for hybrid reasoning		dissertation
51	10.1007/978-3-642-02652-2_16	2009	10.1007/978-3-642-02652-2_16	Efficient Testing of Concurrent Programs with Abstraction-Guided Symbolic Execution	Lecture Notes in Computer Science	book-chapter
52	10.1145/3691620.3695543	2024	10.1145/3691620.3695543	STASE: Static Analysis Guided Symbolic Execution for UEFI Vulnerability Signature Generation	Proceedings of the 39th IEEE/ACM International Conference on Automated Software Engineering	proceedings-article
53	10.1007/978-981-15-1465-4_39	2020	10.1007/978-981-15-1465-4_39	Guided Symbolic Execution in Real-World Binary Program	Lecture Notes in Electrical Engineering	book-chapter
54	10.25148/etd.fi14032377	None	10.25148/etd.fi14032377	A software tool that generates symbolic model verifier (SMV) input language from a predicate transition net		dissertation
55	10.2307/2586560	2000	10.2307/2586560	Rational Pavelka predicate logic is a conservative extension of Łukasiewicz predicate logic	Journal of Symbolic Logic	journal-article
56	10.7560/780385-008	1980	10.7560/780385-008	6 / The Principle of Insufficiency: The Assertion Model	The Territorial Experience	book-chapter
57	10.15368/theses.2012.212	None	10.15368/theses.2012.212	Automated Student Code Assessment with Symbolic Execution and Java PathFinder		dissertation
58	10.1117/12.3103304	2026	10.1117/12.3103304	SmartAudiTor: a hybrid smart contract vulnerability auditing framework based on LLM-guided and symbolic execution verification	Third International Conference on Big Data, Computational Intelligence, and Applications (BDCIA 2025)	proceedings-article
59	10.1007/978-3-319-41591-8_6	2016	10.1007/978-3-319-41591-8_6	Guided Dynamic Symbolic Execution Using Subgraph Control-Flow Information	Lecture Notes in Computer Science	book-chapter
60	10.2307/2963610	1957	10.2307/2963610	W. V. Quine. Reduction to a dyadic predicate. The journal of symbolic logic, Bd. 19 (1954), S. 180–182. - Alan Cobham. Reduction to a symmetric predicate. Ebd., Bd. 21 (1956), S. 56–59.	Journal of Symbolic Logic	journal-article
61	10.14710/rotasi.21.4.200-208	2019	10.14710/rotasi.21.4.200-208	Preliminary Development of Subsumption Architecture Control for Automated Guided Vehicle	ROTASI	journal-article
62	10.5220/0001992701440150	2009	10.5220/0001992701440150	SYMBOLIC EXECUTION FOR DYNAMIC, EVOLUTIONARY TEST DATA GENERATION	Proceedings of the 11th International Conference on Enterprise Information	proceedings-article
63	10.1016/j.scico.2025.103285	2025	10.1016/j.scico.2025.103285	Path-guided conformance test case generation for models with data and time using symbolic execution techniques	Science of Computer Programming	journal-article
64	10.1145/3836766	2026	10.1145/3836766	Unsatisfiable Core Guided Constraint Solving in Symbolic Execution	ACM Transactions on Software Engineering and Methodology	journal-article
65	10.1017/s1755020318000011	2019	10.1017/s1755020318000011	UNIFICATION IN SUPERINTUITIONISTIC PREDICATE LOGICS AND ITS APPLICATIONS	The Review of Symbolic Logic	journal-article
66	10.1109/dsn.2017.57	2017	10.1109/dsn.2017.57	StatSym: Vulnerable Path Discovery through Statistics-Guided Symbolic Execution	2017 47th Annual IEEE/IFIP International Conference on Dependable Systems and Networks (DSN)	proceedings-article
67	10.1109/brains59668.2023.10316942	2023	10.1109/brains59668.2023.10316942	SmartExecutor: Coverage-Driven Symbolic Execution Guided by a Function Dependency Graph	2023 5th Conference on Blockchain Research &amp; Applications for Innovative Networks and Services (BRAINS)	proceedings-article
68	10.1109/host55342.2024.10545388	2024	10.1109/host55342.2024.10545388	DOSCrack: Deobfuscation Using Oracle-Guided Symbolic Execution and Clustering of Binary Security Keys	2024 IEEE International Symposium on Hardware Oriented Security and Trust (HOST)	proceedings-article
69	10.1017/s1755020321000174	2022	10.1017/s1755020321000174	THE NONARITHMETICITY OF THE PREDICATE LOGIC OF STRICTLY PRIMITIVE RECURSIVE REALIZABILITY	The Review of Symbolic Logic	journal-article
70	10.1017/s1755020316000368	2017	10.1017/s1755020316000368	NOTES ON BOUNDED INDUCTION FOR THE COMPOSITIONAL TRUTH PREDICATE	The Review of Symbolic Logic	journal-article
71	10.1145/3786795	2026	10.1145/3786795	"<scp>Vital</scp>
                    : Vulnerability-Oriented Symbolic Execution via Type-Unsafe Pointer-Guided Monte Carlo Tree Search"	ACM Transactions on Software Engineering and Methodology	journal-article
72	10.1016/j.jsc.2016.07.012	2017	10.1016/j.jsc.2016.07.012	A generic framework for symbolic execution: A coinductive approach	Journal of Symbolic Computation	journal-article
73	10.1145/782837.782840	2003	10.1145/782837.782840	Predicate prediction for efficient out-of-order execution	Proceedings of the 17th annual international conference on Supercomputing  - ICS '03	proceedings-article
74	10.2307/2273763	1981	10.2307/2273763	Predicate functors revisited	Journal of Symbolic Logic	journal-article
75	10.1515/9783111655833.194	1981	10.1515/9783111655833.194	7. GERMAN SUMMARY	Problems of seem/scheinen Constructions and their Implications for the Theory of Predicate Sentential Complementation	book-chapter
76	10.21236/ada187494	1987	10.21236/ada187494	Optical Symbolic Processor for Expert System Execution		report
77	10.17918/00001738	None	10.17918/00001738	ObfuscatorDynamic-LLVM		dissertation
78	10.18293/seke2015-94	2015	10.18293/seke2015-94	Statically-Guided Fork-based Symbolic Execution for Vulnerability Detection	International Conferences on Software Engineering and Knowledge Engineering	proceedings-article
79	10.1201/9780203485897.ch11	2006	10.1201/9780203485897.ch11	Summary	Crisis Management Planning and Execution	book-chapter
80	10.1515/9783111655833.186	1981	10.1515/9783111655833.186	5. SUMMARY	Problems of seem/scheinen Constructions and their Implications for the Theory of Predicate Sentential Complementation	book-chapter
81	10.1017/s1755020322000296	2024	10.1017/s1755020322000296	CRAIG INTERPOLATION THEOREM FAILS IN BI-INTUITIONISTIC PREDICATE LOGIC	The Review of Symbolic Logic	journal-article
82	10.1145/782814.782840	2003	10.1145/782814.782840	Predicate prediction for efficient out-of-order execution	Proceedings of the 17th annual international conference on Supercomputing	proceedings-article
83	10.1145/3678188	2025	10.1145/3678188	SmartExecutor: Coverage-Driven Symbolic Execution Guided via State Prioritization and Function Selection	Distributed Ledger Technologies: Research and Practice	journal-article
84	10.1109/icse55347.2025.00015	2025	10.1109/icse55347.2025.00015	Hyperion: Unveiling DApp Inconsistencies Using LLM and Dataflow-Guided Symbolic Execution	2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE)	proceedings-article
85	10.70675/5311182azb8f2z48eazbe73zf2d2290b7c48	None	10.70675/5311182azb8f2z48eazbe73zf2d2290b7c48	Scheduler guided OpenMP execution in cloud VMs		dissertation
86	10.2307/2275918	1994	10.2307/2275918	Bisimulations and predicate logic	Journal of Symbolic Logic	journal-article
87	10.18293/seke2015-094	2015	10.18293/seke2015-094	Statically-Guided Fork-based Symbolic Execution for Vulnerability Detection	International Conferences on Software Engineering and Knowledge Engineering	proceedings-article
88	10.3724/sp.j.1016.2010.00589	2010	10.3724/sp.j.1016.2010.00589	Symbolic Test Generation and Execution of Route Protocol	Chinese Journal of Computers	journal-article
89	10.2307/2268487	1956	10.2307/2268487	Reduction to a symmetric predicate	Journal of Symbolic Logic	journal-article
90	10.1515/9783110670844-001	2020	10.1515/9783110670844-001	1 Mermaid construction: An introduction and summary	Mermaid Construction	book-chapter
91	10.18122/td/1597/boisestate	None	10.18122/td/1597/boisestate	Suitability of Finite State Automata to Model String Constraints in Probablistic Symbolic Execution		dissertation
92	10.1353/ppp.2003.0076	2003	10.1353/ppp.2003.0076	Self-Injury: Symbolic Sacrifice/Self-Assertion Renders Clinicians Helpless	Philosophy, Psychiatry, &amp; Psychology	journal-article
93	10.26226/morressier.604907f41a80aac83ca25d1b	2021	10.26226/morressier.604907f41a80aac83ca25d1b	Coupled Relational Symbolic Execution for Differential Privacy		posted-content
94	10.1145/3464974.3468451	2021	10.1145/3464974.3468451	The e-ACSL perspective on runtime assertion checking	Proceedings of the 5th ACM International Workshop on Verification and mOnitoring at Runtime EXecution	proceedings-article
95	10.2307/2270112	1968	10.2307/2270112	A Proposal for a Restriction on the Means of Expression in the Predicate Calculus.	The Journal of Symbolic Logic	journal-article
96	10.1145/1088222.1088226	1976	10.1145/1088222.1088226	Some aspects of symbolic integration via predicate logic programming	ACM SIGSAM Bulletin	journal-article
97	10.1007/978-3-030-67396-3_8	2022	10.1007/978-3-030-67396-3_8	Proof-Theoretical System for Predicate Logic: ∏πφ=	Palgrave Philosophy Today	book-chapter
98	10.1145/3808306	2026	10.1145/3808306	Soteria: Efficient Symbolic Execution as a Functional Library: Perhaps You Should Write Your Own Symbolic Execution Engine!	Proceedings of the ACM on Programming Languages	journal-article
99	10.2178/jsl/1164060457	2006	10.2178/jsl/1164060457	Predicate Logics of Constructive Arithmetical Theories	Journal of Symbolic Logic	journal-article
100	10.23919/date.2018.8342262	2018	10.23919/date.2018.8342262	Symbolic assertion mining for security validation	2018 Design, Automation &amp; Test in Europe Conference &amp; Exhibition (DATE)	proceedings-article
