rank	source_id	year	doi	title	venue	type
26	10.1109/mnet.001.1900656	2020	10.1109/mnet.001.1900656	Smart Contract Vulnerability Analysis and Security Audit	IEEE Network	journal-article
27	10.1007/978-3-662-49122-5_10	2016	10.1007/978-3-662-49122-5_10	Exact Heap Summaries for Symbolic Execution	Lecture Notes in Computer Science	book-chapter
28	10.1007/3-540-36577-X_40	2003	10.1007/3-540-36577-X_40	Generalized Symbolic Execution for Model Checking and Testing	Lecture Notes in Computer Science	book-chapter
29	10.1145/360248.360252	1976	10.1145/360248.360252	Symbolic execution and program testing	Communications of the ACM	journal-article
30	10.1007/s10766-005-8910-3	2005	10.1007/s10766-005-8910-3	Constructing Efficient Formal Models from High-Level Descriptions Using Symbolic Simulation	International Journal of Parallel Programming	journal-article
31	10.1145/2254064.2254088	2012	10.1145/2254064.2254088	Efficient state merging in symbolic execution	Proceedings of the 33rd ACM SIGPLAN Conference on Programming Language Design and Implementation	proceedings-article
32	10.1007/978-3-642-22110-1_49	2011	10.1007/978-3-642-22110-1_49	KLOVER: A Symbolic Execution and Automatic Test Generation Tool for C++ Programs	Lecture Notes in Computer Science	book-chapter
33	10.1145/3033019.3033029	2017	10.1145/3033019.3033029	Dynamic symbolic execution for polymorphism	Proceedings of the 26th International Conference on Compiler Construction	proceedings-article
34	10.1109/ICST.2017.13	2017	10.1109/ICST.2017.13	Symbolic Complexity Analysis Using Context-Preserving Histories	2017 IEEE International Conference on Software Testing, Verification and Validation (ICST)	proceedings-article
35	10.1109/sbst.2017.7	2017	10.1109/sbst.2017.7	Java Unit Testing Tool Competition - Fifth Round	2017 IEEE/ACM 10th International Workshop on Search-Based Software Testing (SBST)	proceedings-article
36	10.1007/s10009-009-0118-1	2009	10.1007/s10009-009-0118-1	A survey of new trends in symbolic execution for software testing and analysis	International Journal on Software Tools for Technology Transfer	journal-article
37	10.1145/2001420.2001425	2011	10.1145/2001420.2001425	Symbolic execution with mixed concrete-symbolic solving	Proceedings of the 2011 International Symposium on Software Testing and Analysis	proceedings-article
38	10.1109/TSE.2015.2389225	2015	10.1109/TSE.2015.2389225	BLISS: Improved Symbolic Execution by\\ Bounded Lazy Initialization with SAT Support	IEEE Transactions on Software Engineering	journal-article
39	10.1145/1081706.1081750	2005	10.1145/1081706.1081750	CUTE: a concolic unit testing engine for C	Proceedings of the 10th European software engineering conference held jointly with 13th ACM SIGSOFT international symposium on Foundations of software engineering	proceedings-article
40	10.1145/2786805.2786830	2015	10.1145/2786805.2786830	MultiSE: multi-path symbolic execution using value summaries	Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering	proceedings-article
41	10.1145/2245276.2231988	2012	10.1145/2245276.2231988	Staged symbolic execution	Proceedings of the 27th Annual ACM Symposium on Applied Computing	proceedings-article
42	10.1109/FMCAD.2008.ECP.23	2008	10.1109/FMCAD.2008.ECP.23	Symbolic Program Analysis Using Term Rewriting and Generalization	2008 Formal Methods in Computer-Aided Design	proceedings-article
43	10.1145/1831708.1831732	2010	10.1145/1831708.1831732	Parallel symbolic execution for structural test generation	Proceedings of the 19th international symposium on Software testing and analysis	proceedings-article
44	10.14722/ndss.2016.23368	2016	10.14722/ndss.2016.23368	Driller: Augmenting Fuzzing Through Selective Symbolic Execution	Proceedings 2016 Network and Distributed System Security Symposium	proceedings-article
45	10.1007/978-3-540-79124-9_10	2008	10.1007/978-3-540-79124-9_10	Pex–White Box Test Generation for .NET	Lecture Notes in Computer Science	book-chapter
46	10.1145/1007512.1007526	2004	10.1145/1007512.1007526	Test input generation with java PathFinder	Proceedings of the 2004 ACM SIGSOFT international symposium on Software testing and analysis	proceedings-article
47	10.1109/ISSRE.2013.6698890	2013	10.1109/ISSRE.2013.6698890	Search-based data-flow test generation	2013 IEEE 24th International Symposium on Software Reliability Engineering (ISSRE)	proceedings-article
48	10.1145/2019599.2019600	2011	10.1145/2019599.2019600	Checksum-Aware Fuzzing Combined with Dynamic Taint Analysis and Symbolic Execution	ACM Transactions on Information and System Security	journal-article
49	10.1145/2338965.2336771	2012	10.1145/2338965.2336771	Memoized symbolic execution	Proceedings of the 2012 International Symposium on Software Testing and Analysis	proceedings-article
50	10.1145/2629536	2014	10.1145/2629536	Directed Incremental Symbolic Execution	ACM Transactions on Software Engineering and Methodology	journal-article
51	10.1145/3533767.3534395	2022	10.1145/3533767.3534395	Park: accelerating smart contract vulnerability detection via parallel-fork symbolic execution	Proceedings of the 31st ACM SIGSOFT International Symposium on Software Testing and Analysis	proceedings-article
