rank	source_id	year	doi	title	venue	type
64	10.71443/9789349552982-13	2025	10.71443/9789349552982-13	Multi-Objective Reinforcement Learning for Balancing Efficiency and Safety in Autonomous Decision Making	Deep Reinforcement Learning Applications in Autonomous Systems and Decision Making	book-chapter
65	10.1109/ccdc52312.2021.9602755	2021	10.1109/ccdc52312.2021.9602755	Policy Gradient Reinforcement Learning for Parameterized Continuous-Time Optimal Control	2021 33rd Chinese Control and Decision Conference (CCDC)	proceedings-article
66	10.1007/3-540-44795-4_9	2003	10.1007/3-540-44795-4_9	Speeding Up Relational Reinforcement Learning through the Use of an Incremental First Order Decision Tree Learner	Lecture Notes in Computer Science	book-chapter
67	10.5220/0014461100004052	2026	10.5220/0014461100004052	Sample Policy Gradient: A Competitive Policy Optimisation Method for Off-Policy Reinforcement Learning	Proceedings of the 18th International Conference on Agents and Artificial Intelligence	proceedings-article
68	10.32657/10356/183129	None	10.32657/10356/183129	Decision-making with cooperative multi-agent reinforcement learning		dissertation
69	10.26686/wgtn.17138678	None	10.26686/wgtn.17138678	Policy Direct Search for Effective Reinforcement Learning		dissertation
70	10.1109/cdc51059.2022.9993035	2022	10.1109/cdc51059.2022.9993035	Newton-based Policy Search for Networked Multi-agent Reinforcement Learning	2022 IEEE 61st Conference on Decision and Control (CDC)	proceedings-article
71	10.1002/2050-7038.12531/v2/decision1	2020	10.1002/2050-7038.12531/v2/decision1	"Decision letter for ""Deep learning and reinforcement learning approach on microgrid"""		peer-review
72	10.1002/2050-7038.12531/v1/decision1	2020	10.1002/2050-7038.12531/v1/decision1	"Decision letter for ""Deep learning and reinforcement learning approach on microgrid"""		peer-review
73	10.1007/978-3-642-17537-4_83	2010	10.1007/978-3-642-17537-4_83	Multivariate Decision Tree Function Approximation for Reinforcement Learning	Lecture Notes in Computer Science	book-chapter
74	10.1109/ccdc62350.2024.10587935	2024	10.1109/ccdc62350.2024.10587935	Online learning control law design based on policy gradient reinforcement learning	2024 36th Chinese Control and Decision Conference (CCDC)	proceedings-article
75	10.5220/0010316901130124	2021	10.5220/0010316901130124	Mixed Deep Reinforcement Learning-behavior Tree for Intelligent Agents Design	Proceedings of the 13th International Conference on Agents and Artificial Intelligence	proceedings-article
76	10.1515/9783110595567-004	2020	10.1515/9783110595567-004	3. Decision tree learning	Machine Learning and Visual Perception	book-chapter
77	10.71443/9789349552982-15	2025	10.71443/9789349552982-15	Integrating Reinforcement Learning with Simulation Environments for Testing and Training Autonomous Decision Models	Deep Reinforcement Learning Applications in Autonomous Systems and Decision Making	book-chapter
78	10.12694/scpe.v22i4.1870	2021	10.12694/scpe.v22i4.1870	A Method to Improve Exact Matching Results in Compressed Text using Parallel Wavelet Tree	Scalable Computing: Practice and Experience	journal-article
79	10.1002/9781119815068.ch14	2022	10.1002/9781119815068.ch14	Exact Dynamic Programming	Reinforcement Learning and Stochastic Optimization	other
80	10.1016/j.asoc.2025.114387	2026	10.1016/j.asoc.2025.114387	Distributed and real-time IoT task scheduling approach through a decision tree reinforcement learning	Applied Soft Computing	journal-article
81	10.32657/10356/173125	None	10.32657/10356/173125	Robust and adaptive decision-making: a reinforcement learning perspective		dissertation
82	10.22541/au.177222571.15877912/v1	2026	10.22541/au.177222571.15877912/v1	EXPLAINABLE REINFORCEMENT LEARNING FOR TRANSPARENT AUTONOMOUS DECISION SYSTEMS		posted-content
83	10.1007/978-3-642-27645-3_1	2012	10.1007/978-3-642-27645-3_1	Reinforcement Learning and Markov Decision Processes	Adaptation, Learning, and Optimization	book-chapter
84	10.1002/9781119873747.ch2	2023	10.1002/9781119873747.ch2	Markov Decision Process and Reinforcement Learning	Deep Reinforcement Learning for Wireless Communications and Networking	other
85	10.1017/9781009051873.016	2022	10.1017/9781009051873.016	Markov Decision Processes	Control Systems and Reinforcement Learning	other
86	10.1007/978-981-19-4933-3_14	2024	10.1007/978-981-19-4933-3_14	Tree Search	Reinforcement Learning	book-chapter
87	10.14711/thesis-hdl169606	None	10.14711/thesis-hdl169606	Advancing Cooperative Decision Making in Multi-Agent Reinforcement Learning		dissertation
88	10.3390/automation5040032	2024	10.3390/automation5040032	Decision-Making Policy for Autonomous Vehicles on Highways Using Deep Reinforcement Learning (DRL) Method	Automation	journal-article
89	10.70675/9b3ad39az3d7bz48aczaf65z13493c0afa4c	None	10.70675/9b3ad39az3d7bz48aczaf65z13493c0afa4c	Optimal Decision Trees via Search : A Reinforcement Learning framework		dissertation
90	10.71443/9789349552982-05	2025	10.71443/9789349552982-05	Hierarchical Reinforcement Learning for Decision Making in Large-Scale Autonomous Networks	Deep Reinforcement Learning Applications in Autonomous Systems and Decision Making	book-chapter
91	10.12681/eadd/44083	None	10.12681/eadd/44083	Directed exploration of policy space in reinforcement learning		dissertation
92	10.32657/10356/173035	None	10.32657/10356/173035	Multi-agent reinforcement learning for complex sequential decision-making		dissertation
93	10.53347/rid-57104	2017	10.53347/rid-57104	Decision tree (machine learning)	Radiopaedia.org	reference-entry
94	10.58837/chula.the.2013.920	None	10.58837/chula.the.2013.920	Decision Tree-Based Learning Using Multi-Attributed Lens		dissertation
95	10.3390/app12104851	2022	10.3390/app12104851	Applications of Decision Tree and Random Forest as Tree-Based Machine Learning Techniques for Analyzing the Ultimate Strain of Spliced and Non-Spliced Reinforcement Bars	Applied Sciences	journal-article
96	10.1515/9783110520651-003	2017	10.1515/9783110520651-003	3. Dynamic fuzzy decision tree learning	Dynamic Fuzzy Machine Learning	book-chapter
97	10.1016/j.epsr.2022.107932	2022	10.1016/j.epsr.2022.107932	Enhanced Oblique Decision Tree Enabled Policy Extraction for Deep Reinforcement Learning in Power System Emergency Control	Electric Power Systems Research	journal-article
98	10.1201/b23383-18	2023	10.1201/b23383-18	Policy-Based Deep Reinforcement Learning	Machine Learning, Animated	book-chapter
99	10.1109/ddcls66240.2025.11065313	2025	10.1109/ddcls66240.2025.11065313	Extraction and Interpretability of Reinforcement Learning Control Strategies for Distribution Network Fault Recovery Based on Decision Tree	2025 IEEE 14th Data Driven Control and Learning Systems (DDCLS)	proceedings-article
100	10.32877/bt.v8i1.2645	2025	10.32877/bt.v8i1.2645	Decision Tree and Reinforcement Learning Approaches in Adapting Math Problems Based on Student Ability	bit-Tech	journal-article
