rank	openalex_id	year	doi	title	venue	type
38	W436893263	2009		Design and Evaluation of a User-Centric Information System : Enhancing Student Life with Mobile Computing	BIBSYS Brage (BIBSYS (Norway))	dissertation
39	W4200134327	2021	https://doi.org/10.1007/978-3-030-81210-2	Migration and Pandemics	IMISCOE research series	book
40	W4401073914	2024	https://doi.org/10.3390/insects15080572	Multitrophic and Multilevel Interactions Mediated by Volatile Organic Compounds	Insects	article
41	W1536281849	2008	https://doi.org/10.5038/cutr-nctr-rr-2006-06	Travel Assistant Device (TAD) to Aid Transit Riders with Special Needs		report
42	W2127001232	2010	https://doi.org/10.2139/ssrn.1572182	Kiva.org: Crowd-Sourced Microfinance and Cooperation in Group Lending	SSRN Electronic Journal	preprint
43	W2911911212	2014	https://doi.org/10.32614/rj-2014-015	Archiving Reproducible Research with R and Dataverse	The R Journal	article
44	W4401444746	2024	https://doi.org/10.32604/cmc.2024.048893	AI-Driven Learning Management Systems: Modern Developments, Challenges and Future Trends during the Age of ChatGPT	Computers, materials & continua/Computers, materials & continua (Print)	article
45	W4256534172	2017	https://doi.org/10.12688/f1000research.10531.4	Blockchain protocols in clinical trials: Transparency and traceability of consent	F1000Research	article
46	W4383346212	2023	https://doi.org/10.3390/su151310612	Email Security Issues, Tools, and Techniques Used in Investigation	Sustainability	article
47	W4402198072	2024	https://doi.org/10.3390/genes15091160	Cell-Free DNA Hydroxymethylation in Cancer: Current and Emerging Detection Methods and Clinical Applications	Genes	article
48	W4234983291	2017	https://doi.org/10.12688/f1000research.10531.3	Blockchain protocols in clinical trials: Transparency and traceability of consent	F1000Research	article
49	W4403345800	2024	https://doi.org/10.48550/arxiv.2410.07095	MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering	arXiv (Cornell University)	preprint
50	W4387135732	2023	https://doi.org/10.1002/9781394177165.ch4	Revolution of the Metaverse and Blockchain Technology		other
