rank	source_id	year	doi	title	venue	type
28	10.1016/s1098-3015(10)68968-1	2007	10.1016/s1098-3015(10)68968-1	PEY1 COMPARISON OF TOPICAL CIPROFLOXACIN/DEXAMETHASONE OTIC SUSPENSION VERSUS POLYMYXIN B/NEOMYCIN/HYDROCORTISONE OTIC SUSPENSION FOR THE TREATMENT OF ACUTE OTITIS EXTERNA	Value in Health	journal-article
29	10.1076/0042-3114(200008)34:2;1-g;ft143	2000	10.1076/0042-3114(200008)34:2;1-g;ft143	Technical Note: RMS Values for Control Force, Suspension Stroke and Tyre Deflection in an Active Suspension	Vehicle System Dynamics	journal-article
30	10.3403/30308551u	None	10.3403/30308551u	Methods for testing pigments for paints. Determination of acidity or pH value of an aqueous suspension		standard
31	10.2307/1273844	1908	10.2307/1273844	Injunction: Suspension of Operative Force Pending Appeal	Michigan Law Review	journal-article
32	10.3403/30308551	None	10.3403/30308551	Methods for testing pigments for paints. Determination of acidity or pH value of an aqueous suspension		standard
33	10.3403/30368479	None	10.3403/30368479	General methods of test for pigments and extenders		standard
34	10.26226/morressier.604907f41a80aac83ca25ccc	2021	10.26226/morressier.604907f41a80aac83ca25ccc	Nondeterministic Syntactic Complexity		posted-content
35	10.1021/acsami.4c16232.s003	None	10.1021/acsami.4c16232.s003	Hydroxyl Functionalization of a Titanium Implant Drug Carrier Channel Modified by Vacuum Drying-Assisted Laser Texturing to Achieve Delayed Release of CIP-PLGA Microsphere Suspension		component
36	10.23919/icems50442.2020.9290969	2020	10.23919/icems50442.2020.9290969	Combination of Pole Number of Motor and Suspension Windings and the Influence on Suspension Force in Bearingless Motors	2020 23rd International Conference on Electrical Machines and Systems (ICEMS)	proceedings-article
37	10.1021/acsomega.4c09509.s003	None	10.1021/acsomega.4c09509.s003	Designing Superabsorbent Polymers for Rapid Water Absorption through Microparticle Assembly after Inverse Suspension Polymerization: Examining Capillary Diffusion as a Driving Force		component
38	10.1021/acsomega.4c09509.s005	None	10.1021/acsomega.4c09509.s005	Designing Superabsorbent Polymers for Rapid Water Absorption through Microparticle Assembly after Inverse Suspension Polymerization: Examining Capillary Diffusion as a Driving Force		component
39	10.1186/isrctn80008225	2018	10.1186/isrctn80008225	Early versus delayed mobilization after leg fractures with the N-force fixation system	http://isrctn.com/	dataset
40	10.1109/vppc55846.2022.10003319	2022	10.1109/vppc55846.2022.10003319	Tire Vertical Force Estimation Method using Suspension Deformation and Stochastic Road Model in Vehicle Suspension System	2022 IEEE Vehicle Power and Propulsion Conference (VPPC)	proceedings-article
41	10.70675/cdadc6e7z0b44z4b04zb643zd34354c03907	None	10.70675/cdadc6e7z0b44z4b04zb643zd34354c03907	Knowledge compilation for nondeterministic action languages		dissertation
42	10.1021/acsami.4c16232.s004	None	10.1021/acsami.4c16232.s004	Hydroxyl Functionalization of a Titanium Implant Drug Carrier Channel Modified by Vacuum Drying-Assisted Laser Texturing to Achieve Delayed Release of CIP-PLGA Microsphere Suspension		component
43	10.1021/acsami.4c16232.s005	None	10.1021/acsami.4c16232.s005	Hydroxyl Functionalization of a Titanium Implant Drug Carrier Channel Modified by Vacuum Drying-Assisted Laser Texturing to Achieve Delayed Release of CIP-PLGA Microsphere Suspension		component
44	10.1021/acsami.4c16232.s001	None	10.1021/acsami.4c16232.s001	Hydroxyl Functionalization of a Titanium Implant Drug Carrier Channel Modified by Vacuum Drying-Assisted Laser Texturing to Achieve Delayed Release of CIP-PLGA Microsphere Suspension		component
45	10.1021/acsami.4c16232.s002	None	10.1021/acsami.4c16232.s002	Hydroxyl Functionalization of a Titanium Implant Drug Carrier Channel Modified by Vacuum Drying-Assisted Laser Texturing to Achieve Delayed Release of CIP-PLGA Microsphere Suspension		component
46	10.25212/lfu.qzj.9.4.30	2024	10.25212/lfu.qzj.9.4.30	Suspension of Contractual Obligations Due to Force Majeure	Qalaai Zanist Scientific Journal	journal-article
47	10.23919/acc.1993.4792950	1993	10.23919/acc.1993.4792950	Including the Force Generation Process in Active Suspension Control Formulation	1993 American Control Conference	proceedings-article
48	10.14264/e097d20	None	10.14264/e097d20	Reasoning about nondeterministic data flow		dissertation
49	10.1021/acsomega.4c09509.s001	None	10.1021/acsomega.4c09509.s001	Designing Superabsorbent Polymers for Rapid Water Absorption through Microparticle Assembly after Inverse Suspension Polymerization: Examining Capillary Diffusion as a Driving Force		component
50	10.1021/acsomega.4c09509.s002	None	10.1021/acsomega.4c09509.s002	Designing Superabsorbent Polymers for Rapid Water Absorption through Microparticle Assembly after Inverse Suspension Polymerization: Examining Capillary Diffusion as a Driving Force		component
51	10.2478/s13531-011-0032-7	2011	10.2478/s13531-011-0032-7	Experimental determination of force and displacement of a car suspension	Open Engineering	journal-article
52	10.1186/1687-2770-2013-204	2013	10.1186/1687-2770-2013-204	Steady-state solutions for a suspension bridge with intermediate supports	Boundary Value Problems	journal-article
53	10.1137/0209005	1980	10.1137/0209005	The Semantics of Call-By-Value and Call-By-Name in a Nondeterministic Environment	SIAM Journal on Computing	journal-article
54	10.1186/s13661-023-01801-7	2023	10.1186/s13661-023-01801-7	Existence of exponential attractors for the coupled system of suspension bridge equations	Boundary Value Problems	journal-article
55	10.1186/s13661-018-1063-2	2018	10.1186/s13661-018-1063-2	Small-amplitude nonlinear periodic oscillations in a suspension bridge system	Boundary Value Problems	journal-article
56	10.1021/acsomega.4c09509.s004	None	10.1021/acsomega.4c09509.s004	Designing Superabsorbent Polymers for Rapid Water Absorption through Microparticle Assembly after Inverse Suspension Polymerization: Examining Capillary Diffusion as a Driving Force		component
57	10.1186/s13661-016-0707-3	2016	10.1186/s13661-016-0707-3	Asymptotic behavior of the thermoelastic suspension bridge equation with linear memory	Boundary Value Problems	journal-article
58	10.1021/acs.jpclett.4c02919.s001	None	10.1021/acs.jpclett.4c02919.s001	Nondeterministic Wetting of Janus Microspheres at the Oil/Water Interface		component
59	10.21236/ada231013	1990	10.21236/ada231013	A Nondeterministic Minimization Algorithm		report
60	10.2139/ssrn.6074781	2026	10.2139/ssrn.6074781	Nondeterministic Depth-Bounded Storage Automata		posted-content
61	10.1016/j.jval.2018.04.1343	2018	10.1016/j.jval.2018.04.1343	Cost Effectiveness Analysis of Intra-Articular Triamcinolone Acetonide Extended-Release Injectable Suspension (TA-ER) Versus Triamcinolone Acetonide Crystalline Suspension For Symptomatic Knee Osteoarthritis	Value in Health	journal-article
62	10.1016/s1098-3015(10)64738-9	2006	10.1016/s1098-3015(10)64738-9	PER2 OUTCOMES ASSOCIATED WITH AN OTITIS PARENT QUESTIONNAIRE IN PEDIATRIC PATIENTS WITH ACUTE OTITIS MEDIA FOLLOWING ADMINISTRATION OF CEFDINIR ORAL SUSPENSION OR HIGH DOSE AMOXICILLIN/CLAVULANATE ORAL SUSPENSION	Value in Health	journal-article
63	10.1186/1687-2770-2014-75	2014	10.1186/1687-2770-2014-75	Uniform attractors for non-autonomous suspension bridge-type equations	Boundary Value Problems	journal-article
64	10.2514/6.1973-446	1973	10.2514/6.1973-446	Force-strain characteristics of dacron parachute suspension-line cord under dynamic loading conditions	4th Aerodynamic Deceleration Systems Conference	proceedings-article
65	10.1186/s13661-014-0231-2	2014	10.1186/s13661-014-0231-2	Periodic oscillation in suspension bridge model with a periodic damping term	Boundary Value Problems	journal-article
66	10.26226/morressier.5873668fd462b80292383fde	2017	10.26226/morressier.5873668fd462b80292383fde	Kidney transplant biopsies for delayed graft function. Does it add therapeutic value?		posted-content
67	10.3386/w32734	2024	10.3386/w32734	The Social Value of Temporary Carbon Removals and Delayed Emissions		report
68	10.7249/rba1544-1	2024	10.7249/rba1544-1	Intermediate Force Capabilities: High-Value Options for the U.S. Military		edited-book
69	10.1016/j.jval.2016.03.1629	2016	10.1016/j.jval.2016.03.1629	Complications Of Delayed Breast Reconstructions: A Population-Based Study	Value in Health	journal-article
70	10.1021/acs.jpclett.4c02919.s002	None	10.1021/acs.jpclett.4c02919.s002	Nondeterministic Wetting of Janus Microspheres at the Oil/Water Interface		component
71	10.1109/tte.2021.3058137	2021	10.1109/tte.2021.3058137	Robust Controller Design for Maglev Suspension Systems Based on Improved Suspension Force Model	IEEE Transactions on Transportation Electrification	journal-article
72	10.5539/mas.v8n3p37	2014	10.5539/mas.v8n3p37	Modified Suspender Force Calculation Method of Suspension Bridge	Modern Applied Science	journal-article
73	10.21236/ada593496	2013	10.21236/ada593496	The Role of the Delayed Entry Program in Recruiting the All-Volunteer Force		report
74	10.21203/rs.3.rs-8533815/v1	2026	10.21203/rs.3.rs-8533815/v1	Fully Analytical Calculation Method for Suspension Force Between Permanent Magnet and Coil in Magnetic Levitation Positioning Systems		posted-content
75	10.2139/ssrn.4634864	2023	10.2139/ssrn.4634864	Research on Inertial Force Attenuation Structure and Semi Active Control of Regenerative Suspension		posted-content
76	10.1109/ivs.2009.5164470	2009	10.1109/ivs.2009.5164470	Simulation on output force characteristics of damping-adjustable hydro-pneumatic suspension	2009 IEEE Intelligent Vehicles Symposium	proceedings-article
77	10.1007/978-3-7091-1306-6	2012	10.1007/978-3-7091-1306-6	Nondeterministic Mechanics		book
78	10.1186/s13661-015-0445-y	2015	10.1186/s13661-015-0445-y	Triple positive solutions for two classes of delayed nonlinear fractional FDEs with nonlinear integral boundary value conditions	Boundary Value Problems	journal-article
79	10.3990/1.9789036529754	None	10.3990/1.9789036529754	Model checking nondeterministic and randomly timed systems		dissertation
80	10.26518/2071-7296-2017-2(54)-79-83	2017	10.26518/2071-7296-2017-2(54)-79-83	MODERNIZATION OF THE STAND FOR DETERMINING THE FORCE CHARACTERISTICS OF THE SUSPENSION BUSHES SUSPENSION VEHICLES	Vestnik SibADI	journal-article
81	10.4172/0975-0851.s1.11	2012	10.4172/0975-0851.s1.11	Therapeutic equivalence of two esomeprazole delayed release powder for oral suspension formulations	Journal of Bioequivalence &amp; Bioavailability	journal-article
82	10.1186/s13661-015-0436-z	2015	10.1186/s13661-015-0436-z	Triple positive solutions for a second order m-point boundary value problem with a delayed argument	Boundary Value Problems	journal-article
83	10.36721/pjps.2024.37.2.reg.385-397.1	2024	10.36721/pjps.2024.37.2.reg.385-397.1	Preparation And In Vitro/In Vivo Evaluation Of A Pantoprazole Sodium Drug-Resin Liquid Delayed Release Suspension	Pakistan Journal of Pharmaceutical Sciences	journal-article
84	10.4324/9781315762463-21	2015	10.4324/9781315762463-21	Value-based selling: toward new practices of creating and sharing value	Pricing and the Sales Force	book-chapter
85	10.1126/science.273.5276.734	1996	10.1126/science.273.5276.734	E-journal: Delayed but Still a Force	Science	journal-article
86	10.14264/192541	None	10.14264/192541	A refinement calculus for nondeterministic expressions		dissertation
87	10.1046/j.1524-4733.1998.11005712.x	1998	10.1046/j.1524-4733.1998.11005712.x	PGD12 Cost of Prescription Drugs And Cost of Treatment Failure for Sinusitis	Value in Health	journal-article
88	10.1186/s13661-023-01749-8	2023	10.1186/s13661-023-01749-8	Uniform stability of a strong time-delayed viscoelastic system with Balakrishnan–Taylor damping	Boundary Value Problems	journal-article
89	10.5923/j.eee.20120202.12	2012	10.5923/j.eee.20120202.12	Modelling Electromagnetic Suspension Force Using Measured Inductance-Airgap Data	Electrical and Electronic Engineering	journal-article
90	10.5771/9783845276564-779	2018	10.5771/9783845276564-779	Article 10.8 (Suspension in case of force majeure, death or incapacity)	Commercial Law	book-chapter
91	10.1016/j.ces.2018.05.062	2018	10.1016/j.ces.2018.05.062	Colloidal-suspension flows with delayed fines detachment: Analytical model &amp; laboratory study	Chemical Engineering Science	journal-article
92	10.4271/920273	1992	10.4271/920273	Simulation Analysis of Force Transfer Characteristics of Suspension System	SAE Technical Paper Series	proceedings-article
93	10.1515/9798855806045-006	2026	10.1515/9798855806045-006	4 Emotional Force	Personal Meaning	book-chapter
94	10.31219/osf.io/yah28	2022	10.31219/osf.io/yah28	The Real Value Of Gravity Force		posted-content
95	10.1186/s13661-019-01313-3	2020	10.1186/s13661-019-01313-3	New existence results for coupled delayed differential systems with multi-parameters	Boundary Value Problems	journal-article
96	10.1063/1.4754872	2012	10.1063/1.4754872	Noise amplification by chaotic dynamics in a delayed feedback laser system and its application to nondeterministic random bit generation	Chaos: An Interdisciplinary Journal of Nonlinear Science	journal-article
97	10.1109/ecce47101.2021.9595597	2021	10.1109/ecce47101.2021.9595597	Suspension Force Design Guidelines for Bearingless Permanent Magnet Machines	2021 IEEE Energy Conversion Congress and Exposition (ECCE)	proceedings-article
98	10.21236/ada050466	1977	10.21236/ada050466	Nondeterministic Bottom-up Pyramid Acceptors.		report
99	10.2139/ssrn.5208155	2025	10.2139/ssrn.5208155	Nondeterministic Torts: LLM Stochasticity and Tort Liability		posted-content
100	10.1109/fuzzy.2011.6007581	2011	10.1109/fuzzy.2011.6007581	Actuator delayed active vehicle suspension control: A T-S fuzzy approach	2011 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE 2011)	proceedings-article
