rank	openalex_id	year	doi	title	venue	type
23	W7133235926	2026	https://doi.org/10.3389/frobt.2026.1770121	When AI takes the wheel: AI-defined vehicles principles and pitfalls	Frontiers in Robotics and AI	article
24	W2798192444	2017		Robust and Reliable Hardware Accelerator Design through High-level Synthesis	Illinois Digital Environment for Access to Learning and Scholarship (University of Illinois at Urbana-Champaign)	article
25	W2887281787	2011		ComplexWorld Position Paper	WestminsterResearch (University of Westminster)	report
26	W4251169632	2015	https://doi.org/10.1145/2739250		Communications of the ACM	paratext
27	W2956738373	2019		Solutions for Internet of Things Security Challenges: Trust and Authentication	VTechWorks (Virginia Tech)	dissertation
28	W7119587541	2026	https://doi.org/10.26434/chemrxiv-2026-np10c	Toward On-the-Fly Prediction of Reaction Energetics for High-Throughput Screening	ChemRxiv	preprint
29	W804949982	2003		Automatic Detection of Prosodic Cues	KOPS (University of Konstanz)	dissertation
30	W2281659009	2015		Development and Evaluation of Models and Algorithms for Locating RWIS Stations	UWSpace (University of Waterloo)	dissertation
31	W2556680966	2020		Visual interactive knowledge management for multicriteria decision making and ranking in linked open data environments		dissertation
32	W4381573111	2023	https://doi.org/10.48550/arxiv.2306.11182	Co-design Hardware and Algorithm for Vector Search	arXiv (Cornell University)	preprint
33	W2849353	2014	https://doi.org/10.1164/ajrccm/138.6_pt_2.s7	Hardware acceleration of network intrusion detection and prevention		dissertation
34	W4390478903	2023	https://doi.org/10.48550/arxiv.2312.16815	Emergence and Causality in Complex Systems: A Survey on Causal Emergence and Related Quantitative Studies	arXiv (Cornell University)	preprint
35	W4392223986	2024	https://doi.org/10.48550/arxiv.2402.15943	Rethinking Software Engineering in the Foundation Model Era: A Curated Catalogue of Challenges in the Development of Trustworthy FMware	arXiv (Cornell University)	preprint
36	W52704130	2006		Agent-based modelling of viral infection	Dublin City University Open Access Institutional Repository (Dublin City University)	article
37	W184089903	2014		A new perspective on the organization of neuronal activity in neocortex and its implications for neuronal information processing and coding	Carl von Ossiezky University of Oldenburg	dissertation
38	W4251092420	2018	https://doi.org/10.15514/ispras-2018-30(1)		Proceedings of the Institute for System Programming of RAS	paratext
39	W2530909400	2008		Modelling Complex Systems: Tree Structures	Qucosa (Saxon State and University Library Dresden)	dissertation
40	W2291177998	2011		Asynchronous Adaptive Optimisation for Generic Data-Parallel Array Programming and Beyond	UvA-DARE (University of Amsterdam)	article
41	W3083850383	2020	https://doi.org/10.5258/soton/p0021	AI3SD, Dial-a-Molecule &amp; Directed Assembly: AI for Reaction Outcome and Synthetic Route Prediction Conference Report 2020	ePrints Soton (University of Southampton)	book
42	W4410468338	2025	https://doi.org/10.30574/wjarr.2025.26.2.1832	Benchmarking cross‑platform AI: Web Assembly, ONNX Runtime and TVM for Real‑Time Web, Mobile, and IoT Deployment	World Journal of Advanced Research and Reviews	article
43	W2600960460	2016	https://doi.org/10.14279/depositonce-5594	A software fault-tolerance mechanism for mixed-critical real-time applications on consumer-grade many-core processors	DepositOnce	dissertation
44	W4404433564	2024	https://doi.org/10.4230/oasics.dx.2024.6	Challenges for Model-Based Diagnosis	HAL (Le Centre pour la Communication Scientifique Directe)	conference-paper
45	W3129136696	2020	https://doi.org/10.20868/upm.thesis.64978	Learning secrets and models from execution time		dissertation
46	W7171748807	2026		On AI Safety and Security Technical Debt in Engineering AI-Enabled Systems	arXiv (Cornell University)	preprint
47	W4414819802	2025	https://doi.org/10.4230/lipics.fscd.2026.23	Colored Petri Nets are Monoidal Double Functors	arXiv (Cornell University)	preprint
48	W4231109970	2021	https://doi.org/10.32920/ryerson.14654487.v1	Study of internationally accepted cyber security standards and their implementation to station level devices		other
49	W7125358603	2025		Stratégies Optimales de Cybersécurité basées sur la Vérification Formelle de Systèmes Multi-Agents	HAL (Le Centre pour la Communication Scientifique Directe)	dissertation
50	W1495006555	2011		Tagungsband 16. Kolloquium Programmiersprachen und Grundlagen der Programmierung (KPS'11): 26. bis 28. September 2011, Schloss Raesfeld, Münsterland	Econstor (Econstor)	report
