rank	source_id	year	doi	title	venue	type
11	doi:10.1109/tcomm.2008.060533	2008	10.1109/tcomm.2008.060533	Multiple-symbol Differential Detection Based On Combinatorial Geometry	IEEE Transactions On Communications [doi:10.1109/tcomm.26 issn:0090-6778 issn:1558-0857 openalex:S196647941 omid:br/0612029994]	journal article
12	doi:10.1007/s10878-006-9625-0	2006	10.1007/s10878-006-9625-0	Polynomially Solvable Cases Of The Constant Rank Unconstrained Quadratic 0-1 Programming Problem	Journal Of Combinatorial Optimization [issn:1382-6905 issn:1573-2886 openalex:S107925523 omid:br/0618054730]	journal article
13	doi:10.1007/978-1-4939-1124-0_11	2014	10.1007/978-1-4939-1124-0_11	Optimal Algorithms For Binary, Sparse, And L 1-Norm Principal Component Analysis	Mathematics Without Boundaries [doi:10.1007/978-1-4939-1124-0 isbn:9781493911233 isbn:9781493911240 openalex:W4246776814 omid:br/061055127]	book chapter
14	doi:10.1007/978-3-031-04520-2_3	2022	10.1007/978-3-031-04520-2_3	Complexity And Polynomially Solvable Special Cases Of QUBO	The Quadratic Unconstrained Binary Optimization Problem [isbn:9783031045196 isbn:9783031045202 omid:br/06240937417]	book chapter
15	omid:br/06204319269	2017		Mts: A Light Framework For Parallelizing Tree Search Codes		
16	doi:10.23919/eusipco63237.2025.11226200	2025	10.23919/eusipco63237.2025.11226200	Strategic Attacks On Finite-Time Consensus	2025 33Rd European Signal Processing Conference (EUSIPCO) [omid:br/06015748197]	proceedings article
17	doi:10.3182/20090603-3-ru-2001.0100	2009	10.3182/20090603-3-ru-2001.0100	A Novel Method For Reachability Determination In Petri Nets	IFAC Proceedings Volumes [issn:1474-6670 openalex:S2898246533 omid:br/062030251]	journal article
18	doi:10.1109/tsp.2019.2955860	2020	10.1109/tsp.2019.2955860	LDA Via L1-PCA Of Whitened Data	IEEE Transactions On Signal Processing [doi:10.1109/tsp.78 issn:1053-587X issn:1941-0476 openalex:S168680287 omid:br/0616051712]	journal article
19	doi:10.1109/tac.2025.3614405	2026	10.1109/tac.2025.3614405	Simultaneous Perturbation Stochastic Approximation For Mixed Variables	IEEE Transactions On Automatic Control [doi:10.1109/tac.9 issn:0018-9286 issn:1558-2523 issn:2334-3303 openalex:S184954342 omid:br/0618038962]	journal article
20	doi:10.1007/978-0-387-89496-6_11	2010	10.1007/978-0-387-89496-6_11	Polynomially Solvable Cases Of Binary Quadratic Programs	Springer Optimization And Its Applications [doi:10.1007/978-0-387-89496-6 isbn:9780387894959 isbn:9780387894966 openalex:W4300901655 omid:br/0611067804]	book chapter
21	doi:10.1016/j.dam.2010.08.028	2011	10.1016/j.dam.2010.08.028	A Polynomial-Time Recursive Algorithm For Some Unconstrained Quadratic Optimization Problems	Discrete Applied Mathematics [issn:0166-218X openalex:S171741597 omid:br/062204127]	journal article
22	doi:10.1109/twc.2025.3632477	2026	10.1109/twc.2025.3632477	Optimal Configuration Of Reconfigurable Intelligent Surfaces Under Non-Uniform Phase Quantization	IEEE Transactions On Wireless Communications [doi:10.1109/twc.7693 issn:1536-1276 issn:1558-2248 openalex:S63459445 omid:br/065038985]	journal article
23	doi:10.1007/s10898-014-0164-4	2014	10.1007/s10898-014-0164-4	Parametric Lagrangian Dual For The Binary Quadratic Programming Problem	Journal Of Global Optimization [issn:0925-5001 issn:1573-2916 openalex:S115925768 omid:br/061018460]	journal article
24	doi:10.1080/10556788.2019.1692344	2019	10.1080/10556788.2019.1692344	Mts: A Light Framework For Parallelizing Tree Search Codes	Optimization Methods And Software [issn:1026-7670 issn:1029-4937 issn:1055-6788 openalex:S103047102 omid:br/069031421]	journal article
25	doi:10.1080/02331934.2020.1812604	2020	10.1080/02331934.2020.1812604	A Class Of Optimization Problems Motivated By Rank Estimators In Robust Regression	Optimization [issn:0233-1934 issn:1029-4945 openalex:S158016561 omid:br/0614057337]	journal article
26	doi:10.1137/15m1027930	2018	10.1137/15m1027930	A New Algorithm For Enumeration Of Cells Of Hyperplane Arrangements And A Comparison With Avis And Fukuda's Reverse Search	SIAM Journal On Discrete Mathematics [issn:0895-4801 issn:1095-7146 openalex:S117679221 omid:br/0624011315]	journal article
27	doi:10.1109/tpami.2016.2557797	2017	10.1109/tpami.2016.2557797	On The Link Between L1-PCA And ICA	IEEE Transactions On Pattern Analysis And Machine Intelligence [doi:10.1109/tpami.34 doi:10.1109/tse.32 issn:0098-5589 issn:0162-8828 issn:1939-3520 issn:1939-3539 issn:2160-9292 issn:2326-3881 omid:br/0603903711]	journal article
28	doi:10.23919/acc45564.2020.9147938	2020	10.23919/acc45564.2020.9147938	Scalable Zonotope-Ellipsoid Conversions Using The Euclidean Zonotope Norm	2020 American Control Conference (ACC) [omid:br/06101876072]	proceedings article
29	doi:10.1109/iccv.2011.6126243	2011	10.1109/iccv.2011.6126243	3D Reconstruction Of A Smooth Articulated Trajectory From A Monocular Image Sequence	2011 International Conference On Computer Vision [omid:br/061103010085]	proceedings article
30	doi:10.1109/acssc.2018.8645066	2018	10.1109/acssc.2018.8645066	Unsupervised Classification Of Array Data Based On The L1-Norm	2018 52Nd Asilomar Conference On Signals, Systems, And Computers [omid:br/062302299407]	proceedings article
31	doi:10.1007/978-3-030-63618-0_14	2020	10.1007/978-3-030-63618-0_14	Combining Zonotope Abstraction And Constraint Programming For Synthesizing Inductive Invariants	Lecture Notes In Computer Science [isbn:9783030636173 isbn:9783030636180 omid:br/06702136812]	book chapter
32	doi:10.1142/s0217595915500256	2015	10.1142/s0217595915500256	On Sufficient Global Optimality Conditions For Bivalent Quadratic Programs With Quadratic Constraints	British Journal Of Industrial Relations [issn:0007-1080 issn:1467-8543 openalex:S61595665 omid:br/0623020192]	journal article
33	doi:10.1109/globecom52923.2024.10901182	2024	10.1109/globecom52923.2024.10901182	Optimal Configuration Of Reconfigurable Intelligent Surfaces With Non-uniform Phase Quantization	GLOBECOM 2024 - 2024 IEEE Global Communications Conference [omid:br/0605929019]	proceedings article
34	doi:10.1007/0-387-25592-3_3		10.1007/0-387-25592-3_3	Data Depth And Maximum Feasible Subsystems	Graph Theory And Combinatorial Optimization [isbn:0387255915 omid:br/061703313746]	book chapter
35	doi:10.1007/978-3-031-65633-0_14	2024	10.1007/978-3-031-65633-0_14	Inner-Approximate Reachability Computation Via Zonotopic Boundary Analysis	Lecture Notes In Computer Science [isbn:9783031656323 isbn:9783031656330 omid:br/06350564647]	book chapter
36	doi:10.1109/tcomm.2014.012414.130439	2014	10.1109/tcomm.2014.012414.130439	Fixed-Rank Rayleigh Quotient Maximization By An MPSK Sequence	IEEE Transactions On Communications [doi:10.1109/tcomm.26 issn:0090-6778 issn:1558-0857 openalex:S196647941 omid:br/0612029994]	journal article
37	doi:10.1007/978-3-030-47124-8_9	2020	10.1007/978-3-030-47124-8_9	Optimization Of Quadratic Forms And T-Norm Forms On Interval Domain And Computational Complexity	Recent Developments And The New Direction In Soft-Computing Foundations And Applications [isbn:9783030471231 isbn:9783030471248 omid:br/062501953822]	book chapter
38	doi:10.1007/s10092-023-00547-z	2023	10.1007/s10092-023-00547-z	Elliptic polytopes and invariant norms of linear operators	Calcolo	journal-article
39	doi:10.1145/3038912.3052586	2017	10.1145/3038912.3052586	Correlation Clustering With Low-Rank Matrices	Proceedings Of The 26Th International Conference On World Wide Web [omid:br/06502887483]	proceedings article
40	omid:br/062203856966	2015		On Computing The Minkowski Difference Of Zonotopes		
41	doi:10.1007/s10107-024-02079-y	2024	10.1007/s10107-024-02079-y	A Normal Fan Projection Algorithm For Low-Rank Optimization	Mathematical Programming [issn:0025-5610 issn:1436-4646 openalex:S193920097 omid:br/061304134]	journal article
42	doi:10.1007/978-1-4614-1927-3_18	2011	10.1007/978-1-4614-1927-3_18	A Polytope For A Product Of Real Linear Functions In 0/1 Variables	Mixed Integer Nonlinear Programming [doi:10.1007/978-1-4614-1927-3 isbn:9781461419266 isbn:9781461419273 openalex:W603729728 omid:br/0617059224]	book chapter
43	doi:10.1016/j.ejor.2011.10.034	2012	10.1016/j.ejor.2011.10.034	Improved Estimation Of Duality Gap In Binary Quadratic Programming Using A Weighted Distance Measure	European Journal Of Operational Research [issn:0377-2217 openalex:S103321696 omid:br/06704045]	journal article
44	doi:10.1007/s10878-025-01339-7	2025	10.1007/s10878-025-01339-7	Bivalent Quadratic Optimization With Sum-Of-Square Of Quadratic Penalties	Journal Of Combinatorial Optimization [issn:1382-6905 issn:1573-2886 openalex:S107925523 omid:br/0618054730]	journal article
45	doi:10.1016/j.disopt.2018.06.004	2018	10.1016/j.disopt.2018.06.004	The Generalized Vertex Cover Problem And Some Variations	Discrete Optimization [issn:1572-5286 openalex:S203549655 omid:br/062302693614]	journal article
46	doi:10.2478/v10048-011-0007-0	2011	10.2478/v10048-011-0007-0	On The Possibilistic Approach To Linear Regression With Rounded Or Interval-Censored Data	Measurement Science Review [issn:1335-8871 openalex:S92536015 omid:br/06401645118]	journal article
47	doi:10.1109/wpmc63271.2024.10863176	2024	10.1109/wpmc63271.2024.10863176	Sensing Coverage Enhancement Of Cellular Networks Via Mutual Interference Suppression	2024 27Th International Symposium On Wireless Personal Multimedia Communications (WPMC) [omid:br/0607085906]	proceedings article
48	doi:10.23919/acc55779.2023.10156056	2023	10.23919/acc55779.2023.10156056	Tube-Based Zonotopic Data-Driven Predictive Control	2023 American Control Conference (ACC) [omid:br/06204336140]	proceedings article
49	doi:10.1109/lwc.2024.3425650	2024	10.1109/lwc.2024.3425650	On Collaborative Sensing Of Cellular Networks Under Mutual Signal Interference	IEEE Wireless Communications Letters [doi:10.1109/lwc.5962382 issn:2162-2337 issn:2162-2345 openalex:S2500830676 omid:br/0617041325]	journal article
50	doi:10.1007/s12532-017-0129-y	2017	10.1007/s12532-017-0129-y	Mplrs: A Scalable Parallel Vertex/Facet Enumeration Code	Mathematical Programming Computation [issn:1867-2949 issn:1867-2957 openalex:S173077093 omid:br/064208713]	journal article
51	doi:10.1007/s10898-019-00745-6	2019	10.1007/s10898-019-00745-6	Multi-objective Unconstrained Combinatorial Optimization: A Polynomial Bound On The Number Of Extreme Supported Solutions	Journal Of Global Optimization [issn:0925-5001 issn:1573-2916 openalex:S115925768 omid:br/061018460]	journal article
52	omid:br/06804315485	2020		Re-Examining Linear Embeddings For High-Dimensional Bayesian Optimization		
53	doi:10.1109/icc.2007.141	2007	10.1109/icc.2007.141	Multiple-Symbol Differential Detection Based On Combinatorial Geometry	2007 IEEE International Conference On Communications [omid:br/062503250871]	proceedings article
54	doi:10.1109/tit.2010.2048450	2010	10.1109/tit.2010.2048450	Efficient Computation Of The Binary Vector That Maximizes A Rank-Deficient Quadratic Form	IEEE Transactions On Information Theory [doi:10.1109/tit.18 issn:0018-9448 issn:1557-9654 openalex:S4502562 omid:br/064032953]	journal article
55	doi:10.1007/s11590-021-01711-6	2021	10.1007/s11590-021-01711-6	A New Polynomially Solvable Class Of Quadratic Optimization Problems With Box Constraints	Optimization Letters [issn:1862-4472 issn:1862-4480 openalex:S12647387 omid:br/0621063669]	journal article
