rank	source_id	year	doi	title	venue	type
25	10.1023/a:1005033011215	2000	10.1023/a:1005033011215	Probabilistic Voting and Equilibrium: An Impossibility Result	Public Choice	journal-article
26	10.1007/bf02289633	1962	10.1007/bf02289633	An Observable Property Equivalent to a Choice Model for Discrimination Experiments	Psychometrika	journal-article
27	10.1007/978-1-4615-8588-6_3	1972	10.1007/978-1-4615-8588-6_3	Choice of Enumeration in Parallel Sequencing Problems	Automatic Programming and Numerical Methods of Analysis	book-chapter
28	10.1515/9780773592162-004	2014	10.1515/9780773592162-004	Troubled Sage	Unforced Flourishing	book-chapter
29	10.1515/9780773592162-007	2014	10.1515/9780773592162-007	Body Signals	Unforced Flourishing	book-chapter
30	10.4135/9781452229669.n3814	2004	10.4135/9781452229669.n3814	Unforced-Rating Scale	"Dictionary of Marketing
                    Communications"	reference-entry
31	10.1515/9780773592162-003	2014	10.1515/9780773592162-003	From Tartu to the Calgary Olympics	Unforced Flourishing	book-chapter
32	10.1515/9780773592162-fm	2014	10.1515/9780773592162-fm	Front Matter	Unforced Flourishing	book-chapter
33	10.1515/9780773592162-010	2014	10.1515/9780773592162-010	Self-colonization	Unforced Flourishing	book-chapter
34	10.1023/a:1005231430885	2000	10.1023/a:1005231430885	How Unpleasant a Result? A Comment on Amegashie	Public Choice	journal-article
35	10.1515/9780773592162-009	2014	10.1515/9780773592162-009	Beyond Dissidence	Unforced Flourishing	book-chapter
36	10.1007/s00355-003-0247-5	2004	10.1007/s00355-003-0247-5	The Paretian liberal with intuitionistic fuzzy preferences: A result	Social Choice and Welfare	journal-article
37	10.2466/pms.1966.22.1.282	1966	10.2466/pms.1966.22.1.282	"A Table of
                    <i>d′</i>
                    for a Model of the Unforced Choice Experiment"	Perceptual and Motor Skills	journal-article
38	10.1115/1.4006599	2013	10.1115/1.4006599	Study of Unforced and Modulated Film-Cooling Jets Using Proper Orthogonal Decomposition—Part I: Unforced Jets	Journal of Turbomachinery	journal-article
39	10.1515/9780773592162-006	2014	10.1515/9780773592162-006	The Medium Is Not the Message	Unforced Flourishing	book-chapter
40	10.1055/s-0042-1745597	2001	10.1055/s-0042-1745597	Paired-Comparison Hearing Aid Preferences: Evaluation of an Unforced-Choice Paradigm	Journal of the American Academy of Audiology	journal-article
41	10.2307/j.ctv1nnwhw0.8	2014	10.2307/j.ctv1nnwhw0.8	Conditions of an Unforced Consensus on Human Rights	Dilemmas and Connections	book-chapter
42	10.1093/oso/9780199297504.003.0002	2006	10.1093/oso/9780199297504.003.0002	Arrow ‘s impossibility result	A Primer in Social Choice Theory	book-chapter
43	10.3366/edinburgh/9781474486132.003.0007	2022	10.3366/edinburgh/9781474486132.003.0007	Unforced Method: Reading The Seasons	Reading Time in the Long Poem	book-chapter
44	10.1515/9780773592162-005	2014	10.1515/9780773592162-005	Don't Touch that Rock, Sisyphus	Unforced Flourishing	book-chapter
45	10.1515/9780773592162-008	2014	10.1515/9780773592162-008	Desire for Dependence	Unforced Flourishing	book-chapter
46	10.1098/rspb.2024.2991/v1/review2	2024	10.1098/rspb.2024.2991/v1/review2	"Review for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
47	10.1007/s003550050120	1998	10.1007/s003550050120	An alternative proof of Gibbard's random dictatorship result	Social Choice and Welfare	journal-article
48	10.1007/s11127-004-6166-x	2004	10.1007/s11127-004-6166-x	Rewarding Policemen Increases Crime. Another Surprising Result from the Inspection Game	Public Choice	journal-article
49	10.1023/a:1005212329904	2000	10.1023/a:1005212329904	How Unpleasant a Result? A Reply to Derek J. Clark	Public Choice	journal-article
50	10.1098/rspb.2024.2991/v2/review2	2025	10.1098/rspb.2024.2991/v2/review2	"Review for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
51	10.1098/rspb.2024.2991/v3/review1	2025	10.1098/rspb.2024.2991/v3/review1	"Review for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
52	10.1098/rspb.2024.2991/v2/review1	2025	10.1098/rspb.2024.2991/v2/review1	"Review for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
53	10.1007/s11294-025-09928-2	2025	10.1007/s11294-025-09928-2	Inspection Technology: Observable vs. Unobservable Choice	International Advances in Economic Research	journal-article
54	10.1109/micai.2010.23	2010	10.1109/micai.2010.23	Using a Choice Function for Guiding Enumeration in Constraint Solving	2010 Ninth Mexican International Conference on Artificial Intelligence	proceedings-article
55	10.1007/s11134-021-09720-z	2021	10.1007/s11134-021-09720-z	Equilibrium analysis of observable express service with customer choice	Queueing Systems	journal-article
56	10.1007/s11127-016-0318-7	2016	10.1007/s11127-016-0318-7	Does forced voting result in political polarization?	Public Choice	journal-article
57	10.1016/j.ifacol.2023.10.1856	2023	10.1016/j.ifacol.2023.10.1856	Acquisition Function Choice in Bayesian Optimization via Partially Observable Markov Decision Process	IFAC-PapersOnLine	journal-article
58	10.1007/bf01560579	1990	10.1007/bf01560579	On the robustness of the impossibility result in the topological approach to social choice	Social Choice and Welfare	journal-article
59	10.1177/0272989x19862275	2019	10.1177/0272989x19862275	Designing Unforced Choice Experiments to Inform Health Care Decision Making: Implications of Using Opt-Out, Neither, or Status Quo Alternatives in Discrete Choice Experiments	Medical Decision Making	journal-article
60	10.1103/physrevlett.103.260602	2009	10.1103/physrevlett.103.260602	Dependence of the Fluctuation-Dissipation Temperature on the Choice of Observable	Physical Review Letters	journal-article
61	10.2307/1913423	1975	10.2307/1913423	Path-Independent Social Choice Functions: A Further Result	Econometrica	journal-article
62	10.1016/j.neuron.2021.12.010	2022	10.1016/j.neuron.2021.12.010	A series of unforced events	Neuron	journal-article
63	10.1115/gt2011-45400	2011	10.1115/gt2011-45400	Study of Unforced and Modulated Inclined Film-Cooling Jets Using Proper Orthogonal Decomposition: Part I—Unforced Jets	Volume 7: Turbomachinery, Parts A, B, and C	proceedings-article
64	10.12987/yale/9780300236002.003.0022	2020	10.12987/yale/9780300236002.003.0022	Sexual Hatred, “Unforced” Conversation, and an act of Defiance	The Third Walpurgis Night	book-chapter
65	10.1090/s0002-9939-1987-0911049-8	1987	10.1090/s0002-9939-1987-0911049-8	A unimodality result in the enumeration of subgroups of a finite abelian group	Proceedings of the American Mathematical Society	journal-article
66	10.1023/a:1018388915533	1999	10.1023/a:1018388915533	The number of rent-seekers and aggregate rent-seeking expenditures: An unpleasant result	Public Choice	journal-article
67	10.1007/s00355-014-0811-1	2014	10.1007/s00355-014-0811-1	A characterization result for approval voting with a variable set of alternatives	Social Choice and Welfare	journal-article
68	10.2172/1236743	2015	10.2172/1236743	Unforced, Forced and Resonance-Forced Waves in a Spherical Atmosphere		report
69	10.1007/s003550200169	2003	10.1007/s003550200169	On strategy-proofness and essentially single-valued cores: A converse result	Social Choice and Welfare	journal-article
70	10.2172/1227122	2015	10.2172/1227122	Collaborative Research. Separating Forced and Unforced Decadal Predictability in Models and Observations		report
71	10.1016/s1465-3249(22)00295-x	2022	10.1016/s1465-3249(22)00295-x	Hematopoietic Stem/Progenitor Cells and Engineering: IT’S TIME TO EXCLUDE HEMATOGONES FROM THE RESULT OF CD34+ HEMATOPOIETIC STEM CELL ENUMERATION IN HPC PRODUCT	Cytotherapy	journal-article
72	10.1007/s003550050099	1998	10.1007/s003550050099	Opting out of publicly provided services: A majority voting result	Social Choice and Welfare	journal-article
73	10.1093/acprof:oso/9780199360840.003.0006	2014	10.1093/acprof:oso/9780199360840.003.0006	Codification and Result Selectivism	Codifying Choice of Law Around the World	book-chapter
74	10.31234/osf.io/g3kv6	2025	10.31234/osf.io/g3kv6	Risky-Choice Framing Effects Result Partly from Mismatched Option Descriptions in Gains and Losses		posted-content
75	10.1007/bf00225683	1979	10.1007/bf00225683	On the mutuality of interests between bureaus and high demand review committees: A perverse result	Public Choice	journal-article
76	10.1098/rspb.2024.2991/v1/review1	2024	10.1098/rspb.2024.2991/v1/review1	"Review for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
77	10.3403/02483466	None	10.3403/02483466	Water quality. Detection and enumeration of bacteriophages		standard
78	10.5040/9781350601529.15901	2023	10.5040/9781350601529.15901	unforced	The Arden Encyclopedia of Shakespeare’s Language	other
79	10.2139/ssrn.1367752	1981	10.2139/ssrn.1367752	Social Choice and Game Theory: Recent Result from a Topologic Approach	SSRN Electronic Journal	journal-article
80	10.1007/978-3-642-29038-1_9	2012	10.1007/978-3-642-29038-1_9	Fast Result Enumeration for Keyword Queries on XML Data	Lecture Notes in Computer Science	book-chapter
81	10.5194/egusphere-egu22-4380	2022	10.5194/egusphere-egu22-4380	Unforced AMOC variations modulated by Tropical Indian Ocean SST		posted-content
82	10.3403/02483466u	None	10.3403/02483466u	Water quality. Detection and enumeration of bacteriophages		standard
83	10.2172/1127130	2014	10.2172/1127130	Collaborative Research: Separating Forced and Unforced Decadal Predictability in Models and Observations		report
84	10.5860/choice.41-1903	2003	10.5860/choice.41-1903	Religious congregations &amp; membership in the United States 2000: an enumeration by region, state and county based on data reported for 149 religious bodies	Choice Reviews Online	journal-article
85	10.1037/t06890-000	2011	10.1037/t06890-000	Unforced Teacher Rating Scale	PsycTESTS Dataset	dataset
86	10.1007/s11134-025-09957-y	2025	10.1007/s11134-025-09957-y	Equilibrium in a customer choice between observable and unobservable queues with heterogeneous servers	Queueing Systems	journal-article
87	10.1145/3337722.3337736	2019	10.1145/3337722.3337736	Efficient choice enumeration for narrative world design	Proceedings of the 14th International Conference on the Foundations of Digital Games	proceedings-article
88	10.1109/secon.1981.673401	None	10.1109/secon.1981.673401	Variational Principles For Unforced Harmonic Oscillator With Quadratic Damping	Conference Proceedings Southeastcon '81.	proceedings-article
89	10.1007/s00355-015-0888-1	2015	10.1007/s00355-015-0888-1	A Hurwicz type result in a model with public good production	Social Choice and Welfare	journal-article
90	10.5626/jcse.2012.6.2.127	2012	10.5626/jcse.2012.6.2.127	Fast Result Enumeration for Keyword Queries on XML Data	Journal of Computing Science and Engineering	journal-article
91	10.2514/6.1984-7	1984	10.2514/6.1984-7	Forced and unforced subharmonic resonance in boundary-layer transition	22nd Aerospace Sciences Meeting	proceedings-article
92	10.2307/jj.30347390.3	2014	10.2307/jj.30347390.3	THE OBSERVABLE CHARACTERISTICS OF ORGANISMS	The Observable Characteristics of Organisms	book-chapter
93	10.2139/ssrn.5179371	2025	10.2139/ssrn.5179371	European Private Forest Owner Preferences for Action- and Result-Based Biodiversity Restoration Contracts – a Discrete Choice Experiment		posted-content
94	10.1515/9780691207209-042	1996	10.1515/9780691207209-042	4.9 Sometimes Resist Male Manipulations That Result in Discharge of His Spermatophore	Female Control	book-chapter
95	10.1098/rspb.2024.2991/v4/decision1	2025	10.1098/rspb.2024.2991/v4/decision1	"Decision letter for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
96	10.1098/rspb.2024.2991/v3/decision1	2025	10.1098/rspb.2024.2991/v3/decision1	"Decision letter for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
97	10.5860/choice.26-4488	1989	10.5860/choice.26-4488	Plantae Wilsonianae: an enumeration of the woody plants collected in western China for the Arnold Arboretum of Harvard University during the years 1907, 1908, and 1910	Choice Reviews Online	journal-article
98	10.1098/rspb.2024.2991/v2/decision1	2025	10.1098/rspb.2024.2991/v2/decision1	"Decision letter for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
99	10.1098/rspb.2024.2991/v1/decision1	2024	10.1098/rspb.2024.2991/v1/decision1	"Decision letter for ""Large differences in the distribution of pelagic biomass as a result of sonar frequency choice"""		peer-review
100	10.3403/02435455u	None	10.3403/02435455u	Water quality. Detection and enumeration of bacteriophages		standard
