rank	source_id	year	doi	title	venue	type
15	10.2139/ssrn.5119716	2025	10.2139/ssrn.5119716	Theory of Quantum Computing and its Analog of the Haltingproblem. Extensions of Logic to Nondeterminism, Decidability,And Nonexistence		posted-content
16	10.1109/lics.2015.30	2015	10.1109/lics.2015.30	Nondeterminism in Game Semantics via Sheaves	2015 30th Annual ACM/IEEE Symposium on Logic in Computer Science	proceedings-article
17	10.1007/978-1-4020-6585-9_12	2008	10.1007/978-1-4020-6585-9_12	Derivation of Efficient Logic Programs by Specialization and Reduction of Nondeterminism	Automatic Program Development	book-chapter
18	10.1007/978-3-642-04027-6_28	2009	10.1007/978-3-642-04027-6_28	Nondeterminism and Observable Sequentiality	Lecture Notes in Computer Science	book-chapter
19	10.1016/j.jal.2012.06.002	2012	10.1016/j.jal.2012.06.002	A planner agent that tries its best in presence of nondeterminism	Journal of Applied Logic	journal-article
20	10.1007/bf01408021	1991	10.1007/bf01408021	A distributed fair polling scheme applied to OR-parallel logic programming	International Journal of Parallel Programming	journal-article
21	10.2168/lmcs-12(3:6)2016	2017	10.2168/lmcs-12(3:6)2016	Synthesis of Strategies Using the Hoare Logic of Angelic and Demonic Nondeterminism	Logical Methods in Computer Science	journal-article
22	10.1016/j.fss.2008.11.028	2009	10.1016/j.fss.2008.11.028	A hybrid programming scheme combining fuzzy-logic and functional-logic resources	Fuzzy Sets and Systems	journal-article
23	10.1007/3-540-45793-3_8	2002	10.1007/3-540-45793-3_8	Hoare Logics for Recursive Procedures and Unbounded Nondeterminism	Lecture Notes in Computer Science	book-chapter
24	10.1109/lics.1999.782637	None	10.1109/lics.1999.782637	A fully abstract game semantics for finite nondeterminism	Proceedings. 14th Symposium on Logic in Computer Science (Cat. No. PR00158)	proceedings-article
25	10.1145/3209108.3209140	2018	10.1145/3209108.3209140	Classical realizability as a classifier for nondeterminism	Proceedings of the 33rd Annual ACM/IEEE Symposium on Logic in Computer Science	proceedings-article
26	10.4159/harvard.9780674433120.c6	1978	10.4159/harvard.9780674433120.c6	V. A Functional Approach to Statutory Adjustments in the Copyright Scheme	Exemptions and Fair Use in Copyright	book-chapter
27	10.1007/bf03037115	1985	10.1007/bf03037115	AND parallelism and nondeterminism in logic programs	New Generation Computing	journal-article
28	10.1093/logcom/exv032	2018	10.1093/logcom/exv032	On fixpoint logics and equivalences for processes with restricted nondeterminism	Journal of Logic and Computation	journal-article
29	10.1007/s10849-022-09389-4	2022	10.1007/s10849-022-09389-4	The Epistemology of Nondeterminism	Journal of Logic, Language and Information	journal-article
30	10.1016/0304-3975(83)90066-x	1983	10.1016/0304-3975(83)90066-x	Ten years of Hoare's logic: A survey— part II: Nondeterminism	Theoretical Computer Science	journal-article
31	10.1007/978-3-662-57669-4_8	2018	10.1007/978-3-662-57669-4_8	The Epistemology of Nondeterminism	Lecture Notes in Computer Science	book-chapter
32	10.1109/lics.2012.56	2012	10.1109/lics.2012.56	A Kantorovich-Monadic Powerdomain for Information Hiding, with Probability and Nondeterminism	2012 27th Annual IEEE Symposium on Logic in Computer Science	proceedings-article
33	10.1007/978-0-387-09639-1_12	2010	10.1007/978-0-387-09639-1_12	Nondeterminism in Computability Theory	The Pillars of Computation Theory	book-chapter
34	10.22215/etd/2006-06332	None	10.22215/etd/2006-06332	Fair medium access control scheme for packet ring networks		dissertation
35	10.1093/oed/9296337471	2023	10.1093/oed/9296337471	nondeterminism, n.	Oxford English Dictionary	book-chapter
36	10.1109/lics52264.2021.9470717	2021	10.1109/lics52264.2021.9470717	Combining Nondeterminism, Probability, and Termination: Equational and Metric Reasoning	2021 36th Annual ACM/IEEE Symposium on Logic in Computer Science (LICS)	proceedings-article
37	10.1109/lics.2019.8785673	2019	10.1109/lics.2019.8785673	The Theory of Traces for Systems with Nondeterminism and Probability	2019 34th Annual ACM/IEEE Symposium on Logic in Computer Science (LICS)	proceedings-article
38	10.1145/263699.263759	1997	10.1145/263699.263759	Reducing nondeterminism while specializing logic programs	Proceedings of the 24th ACM SIGPLAN-SIGACT symposium on Principles of programming languages  - POPL '97	proceedings-article
39	10.1023/b:amai.0000038175.53999.3a	2004	10.1023/b:amai.0000038175.53999.3a	Bounded Nondeterminism of Logic Programs	Annals of Mathematics and Artificial Intelligence	journal-article
40	10.1007/11916277_19	2006	10.1007/11916277_19	Reducing Nondeterminism in the Calculus of Structures	Lecture Notes in Computer Science	book-chapter
41	10.7551/mitpress/4304.003.0044	1999	10.7551/mitpress/4304.003.0044	Finding Fair Allocations for the Coalition Problem with Constraints	Logic Programming	book-chapter
42	10.1145/3704855	2025	10.1145/3704855	A Demonic Outcome Logic for Randomized Nondeterminism	Proceedings of the ACM on Programming Languages	journal-article
43	10.1093/comjnl/31.3.243	1988	10.1093/comjnl/31.3.243	Nondeterminism with Referential Transparency in Functional Programming Languages	The Computer Journal	journal-article
44	10.3724/sp.j.1001.2011.03945	2011	10.3724/sp.j.1001.2011.03945	Formal Logic for Fair Exchange Protocols	Journal of Software	journal-article
45	10.1017/s0956796824000133	2024	10.1017/s0956796824000133	From high to low: Simulating nondeterminism and state with state	Journal of Functional Programming	journal-article
46	10.1007/s10990-005-7008-3	2005	10.1007/s10990-005-7008-3	Derivation of Efficient Logic Programs by Specialization and Reduction of Nondeterminism	Higher-Order and Symbolic Computation	journal-article
47	10.1332/policypress/9781529219920.003.0002	2022	10.1332/policypress/9781529219920.003.0002	Differentiated Integration as a Fair Scheme of Cooperation	Flexible Europe	book-chapter
48	10.1109/glocom.2004.1379067	None	10.1109/glocom.2004.1379067	A proportional-fair power allocation scheme for fair and efficient multiuser OFDM systems	IEEE Global Telecommunications Conference, 2004. GLOBECOM '04.	proceedings-article
49	10.1016/0743-1066(85)90005-6	1985	10.1016/0743-1066(85)90005-6	Top-down semantics of fair computations of logic programs	The Journal of Logic Programming	journal-article
50	10.1142/9789814532150	1996	10.1142/9789814532150	Functional and Logic Programming	Functional and Logic Programming	proceedings-article
51	10.1145/3209108.3209193	2018	10.1145/3209108.3209193	Computable decision making on the reals and other spaces	Proceedings of the 33rd Annual ACM/IEEE Symposium on Logic in Computer Science	proceedings-article
52	10.25124/logic.v3i1.9448	2025	10.25124/logic.v3i1.9448	Studi Algoritma Penjadwalan Proportional Fair dan Round Robin Pada Jaringan 5G	LOGIC: Jurnal Penelitian Informatika	journal-article
53	10.7551/mitpress/4301.003.0067	1995	10.7551/mitpress/4301.003.0067	Functional Logic Languages	Logic Programming	book-chapter
54	10.32920/ryerson.14649927.v1	2021	10.32920/ryerson.14649927.v1	A Channel Based Fair Scheduling Scheme For Downlink High Speed Data In CDMA Networks		posted-content
55	10.32920/ryerson.14649927	2021	10.32920/ryerson.14649927	A Channel Based Fair Scheduling Scheme For Downlink High Speed Data In CDMA Networks		posted-content
56	10.1007/978-3-662-05689-9_2	1989	10.1007/978-3-662-05689-9_2	Formal Logic as a Knowledge Representation Scheme	An Introduction to Default Logic	book-chapter
57	10.1016/b978-075064582-9/50015-9	2002	10.1016/b978-075064582-9/50015-9	Appendix Functional logic symbols	Digital Logic Design	book-chapter
58	10.1109/iscas45731.2020.9180709/video	None	10.1109/iscas45731.2020.9180709/video	Video for A New Logic-Locking Scheme Resilient to Gate Removal Attack		component
59	10.1142/9789814530286	1997	10.1142/9789814530286	FUNCTIONAL AND LOGIC PROGRAMMING	Functional and Logic Programming	proceedings-article
60	10.1145/2480759.2480761	2013	10.1145/2480759.2480761	Fair Synthesis for Asynchronous Distributed Systems	ACM Transactions on Computational Logic	journal-article
61	10.1017/s0956796821000137	2021	10.1017/s0956796821000137	A trustful monad for axiomatic reasoning with probability and nondeterminism	Journal of Functional Programming	journal-article
62	10.1142/9789814528849	1998	10.1142/9789814528849	FUNCTIONAL AND LOGIC PROGRAMMING	Functional and Logic Programming	proceedings-article
63	10.7551/mitpress/4298.003.0023	1995	10.7551/mitpress/4298.003.0023	A Reactive Constraint Logic Programming Scheme	Logic Programming	book-chapter
64	10.21203/rs.3.rs-4146819/v1	2024	10.21203/rs.3.rs-4146819/v1	Blockchain-based decentralized storage scheme with verifiable fair payment for smart cities		posted-content
65	10.1002/malq.200710035	2008	10.1002/malq.200710035	The Relation Reflection Scheme	Mathematical Logic Quarterly	journal-article
66	10.1016/b978-0-08-027290-0.50012-x	1981	10.1016/b978-0-08-027290-0.50012-x	The Fair Isle Community Electricity Scheme	Energy for Rural and Island Communities	book-chapter
67	10.46692/9781529219944.002	2022	10.46692/9781529219944.002	Differentiated Integration as a Fair Scheme of Cooperation	Flexible Europe	other
68	10.7551/mitpress/4283.003.0039	1997	10.7551/mitpress/4283.003.0039	From Functional Specifications to Logic Programs	Logic Programming	book-chapter
69	10.7551/mitpress/4301.003.0061	1995	10.7551/mitpress/4301.003.0061	Implementation Issues for Functional Logic Programming	Logic Programming	book-chapter
70	10.3724/sp.j.1087.2008.01831	2008	10.3724/sp.j.1087.2008.01831	Scheduling scheme of IPTV multicast traffic control based on fair service and multidimensional weighted round robin	Journal of Computer Applications	journal-article
71	10.1145/1085099.1085110	2005	10.1145/1085099.1085110	A functional logic database library	Proceedings of the 2005 ACM SIGPLAN workshop on Curry and functional logic programming	proceedings-article
72	10.1201/9781003092872-5	2021	10.1201/9781003092872-5	A Fair Division	Luck, Logic, and White Lies	book-chapter
73	10.1007/978-3-319-10575-8_2	2018	10.1007/978-3-319-10575-8_2	Temporal Logic and Fair Discrete Systems	Handbook of Model Checking	book-chapter
74	10.2139/ssrn.3373593	2019	10.2139/ssrn.3373593	Differentiated Integration as a Fair Scheme of Cooperation	SSRN Electronic Journal	journal-article
75	10.1007/978-3-031-56595-3_6	2024	10.1007/978-3-031-56595-3_6	Plurivaluationism, Semantic Nondeterminism and Communication	Synthese Library	book-chapter
76	10.5840/teachphil197723/433	1977	10.5840/teachphil197723/433	The Logic of Questions and Answers	Teaching Philosophy	journal-article
77	10.1142/9789812776730_0052	2002	10.1142/9789812776730_0052	A FAIR AND TRAFFIC DEPENDENT POLLING SCHEME FOR BLUETOOTH	Networks	proceedings-article
78	10.21236/ada043450	1977	10.21236/ada043450	Nondeterminism and the Correctness of Parallel Programs.		report
79	10.1109/isgt.2014.6816424	2014	10.1109/isgt.2014.6816424	Neighborhood-level collaborative fair charging scheme for electric vehicles	ISGT 2014	proceedings-article
80	10.1109/milcom.2002.1179624	None	10.1109/milcom.2002.1179624	An efficient and fair polling scheme for Bluetooth	MILCOM 2002. Proceedings	proceedings-article
81	10.7551/mitpress/4301.003.0065	1995	10.7551/mitpress/4301.003.0065	Integration of Functional and Logic Programming Languages	Logic Programming	book-chapter
82	10.18174/fairdata2018.16288	2018	10.18174/fairdata2018.16288	SAPP: functional genome annotation and analysis through a semantic framework using FAIR principles	Scientific Symposium FAIR Data Sciences for Green Life Sciences	proceedings-article
83	10.1007/3-540-45788-7_4	2002	10.1007/3-540-45788-7_4	Functional Logic Design Patterns	Lecture Notes in Computer Science	book-chapter
84	10.56687/9781529219944-006	2022	10.56687/9781529219944-006	ONE Differentiated Integration as a Fair Scheme of Cooperation	Flexible Europe	book-chapter
85	10.21236/ada228961	1990	10.21236/ada228961	Progress Measures for Verification Involving Nondeterminism		report
86	10.1007/978-1-4684-6834-2	1993	10.1007/978-1-4684-6834-2	Nondeterminism in Algebraic Specifications and Algebraic Programs		book
87	10.1145/201059.201070	1995	10.1145/201059.201070	A complete calculus for the multialgebraic and functional semantics of nondeterminism	ACM Transactions on Programming Languages and Systems	journal-article
88	10.1109/mdt.2011.75	2016	10.1109/mdt.2011.75	Handling Nondeterminism in Logic Simulation so That Your Waveform Can Be Trusted Again	IEEE Design &amp; Test	journal-article
89	10.1109/infcom.1994.337677	None	10.1109/infcom.1994.337677	A self-clocked fair queueing scheme for broadband applications	Proceedings of INFOCOM '94 Conference on Computer Communications	proceedings-article
90	10.1016/s0140-3664(97)00175-8	1998	10.1016/s0140-3664(97)00175-8	A fair buffer allocation scheme	Computer Communications	journal-article
91	10.1305/ndjfl/1093637768	1987	10.1305/ndjfl/1093637768	Infinite truth-functional logic.	Notre Dame Journal of Formal Logic	journal-article
92	10.1017/cbo9780511626364.008	1998	10.1017/cbo9780511626364.008	Nondeterminism and Guarded Commands	Theories of Programming Languages	book-chapter
93	10.2307/j.ctv2x8v8bq.8	1981	10.2307/j.ctv2x8v8bq.8	Truth Functional Relevance in Propositional Logic	Topics in the Logic of Relevance	book-chapter
94	10.7551/mitpress/4301.003.0068	1995	10.7551/mitpress/4301.003.0068	Bridging the gap between logic and functional programming	Logic Programming	book-chapter
95	10.4159/harvard.9780674287938.c19	1959	10.4159/harvard.9780674287938.c19	F. FULL FORMALIZATION OF FUNCTIONAL LOGIC	Introduction to Semantics and Formalization of Logic	book-chapter
96	10.5772/intechopen.83619	2020	10.5772/intechopen.83619	Functional Safety of FPGA Fuzzy Logic Controller	Fuzzy Logic	book-chapter
97	10.2307/j.ctv273k4mp.8	2022	10.2307/j.ctv273k4mp.8	Differentiated Integration as a Fair Scheme of Cooperation	Flexible Europe	book-chapter
98	10.1142/2909	1996	10.1142/2909	Functional and Logic Programming		proceedings
99	10.7551/mitpress/4304.003.0059	1999	10.7551/mitpress/4304.003.0059	Using Static Analysis to Compile non-Sequential Functional Logic Programs	Logic Programming	book-chapter
100	10.1016/j.jal.2008.07.002	2010	10.1016/j.jal.2008.07.002	Formalization of the ad hominem argumentation scheme	Journal of Applied Logic	journal-article
