rank	source_id	year	doi	title	venue	type
31	d62356d0d27ed94ca7dbe73ab4b2d07afe13423e	2023	10.48550/arXiv.2301.12893	Formalizing Piecewise Affine Activation Functions of Neural Networks in Coq	NASA Formal Methods	JournalArticle
32	d5ac8ea8b775d7cfcf3ddffd7bf3a7351c788b5d	2023	10.1007/s10009-023-00703-4	First three years of the international verification of neural networks competition (VNN-COMP)	International Journal on Software Tools for Technology Transfer (STTT)	JournalArticle
33	c70fba8b518fcdfa425e87b85c70ad7cb4d2131b	2022	10.48550/arXiv.2212.08578	Provable Fairness for Neural Network Models using Formal Verification	EWAF	JournalArticle
34	417ebd7b5acf7dee5637e23eb9ff3332b97d8aaa	2022	10.48550/arXiv.2212.07553	Automated Reachability Analysis of Neural Network-Controlled Systems via Adaptive Polytopes	Conference on Learning for Dynamics & Control	JournalArticle
35	1bb8c9667fae87256e7bb17e1a552b57d56e7168	2022	10.1109/LCSYS.2023.3260731	DRIP: Domain Refinement Iteration With Polytopes for Backward Reachability Analysis of Neural Feedback Loops	IEEE Control Systems Letters	JournalArticle
36	d91030446de2d7af30ee74b4166bbd71e52f430a	2022	10.48550/arXiv.2212.01544	Probabilistic Verification of ReLU Neural Networks via Characteristic Functions	Conference on Learning for Dynamics & Control	JournalArticle
37	7c178fb5e6f0a27844cb7781d423841ea2cadd6f	2022	10.1109/ICRA48891.2023.10160732	ReachLipBnB: A branch-and-bound method for reachability analysis of neural autonomous systems using Lipschitz bounds	IEEE International Conference on Robotics and Automation	JournalArticle,Conference
38	1a3babf1a1709fc9219b8069c5ff47396168a37c	2022	10.1109/TNNLS.2025.3571720	Reachable Polyhedral Marching (RPM): An Exact Analysis Tool for Deep-Learned Control Systems	IEEE Transactions on Neural Networks and Learning Systems	JournalArticle
39	a4f36897e6f4124540cb572295a67467db4a6642	2022	10.23919/ACC55779.2023.10156051	A Hybrid Partitioning Strategy for Backward Reachability of Neural Feedback Loops	American Control Conference	JournalArticle,Conference
40	479059a41b614ea6f44912e3e4a34c3a07001601	2022	10.1109/OJCSYS.2023.3265901	Backward Reachability Analysis of Neural Feedback Loops: Techniques for Linear and Nonlinear Systems	IEEE Open Journal of Control Systems	JournalArticle
41	084dde25b73c0ae5a88d80d20f88084b186ee0b0	2022	10.1007/978-3-031-06773-0_13	Case Studies for Computing Density of Reachable States for Safe Autonomous Motion Planning	NASA Formal Methods	JournalArticle
42	36e5adeba77c92c28e842c26e7a64f56aec940ab	2022	10.1007/978-3-031-33170-1_2	Open- and Closed-Loop Neural Network Verification using Polynomial Zonotopes	NASA Formal Methods	JournalArticle
43	0478a6cf397808e21fa9ac727ff248cbf0982882	2022	10.1016/j.automatica.2023.111487	Chordal sparsity for SDP-based neural network verification	at - Automatisierungstechnik	JournalArticle
44	bfa6558e1ecf8c11b8503f405d48fbb065d3024a	2022	10.1109/CDC51059.2022.9992847	Backward Reachability Analysis for Neural Feedback Loops	IEEE Conference on Decision and Control	JournalArticle,Conference
45	07a7aa37a3a3a76b71fe285e89154a0f33ece4d7	2022	10.1109/CDC51059.2022.9992655	Safety Verification of Neural Feedback Systems Based on Constrained Zonotopes	IEEE Conference on Decision and Control	JournalArticle,Conference
46	92db409d73f90f3922674efba9f9384659a2a3bd	2022	10.48550/arXiv.2203.11201	Efficient Neural Network Analysis with Sum-of-Infeasibilities	International Conference on Tools and Algorithms for Construction and Analysis of Systems	JournalArticle
47	96ca3a0f625273efd6f412838cd18cac08592642	2022	10.1145/3563325	Scalable verification of GNN-based job schedulers	Proc. ACM Program. Lang.	JournalArticle
48	70980575ba92b9d28e6efe72e2f99a266b2a40f2	2021		A Simple and Efficient Sampling-based Algorithm for General Reachability Analysis	Conference on Learning for Dynamics & Control	JournalArticle
49	cf202af4254f5e870fcd3e6ff4b887de4eed3613	2021		Traversing the Local Polytopes of ReLU Neural Networks: A Unified Approach for Network Verification	arXiv.org	JournalArticle
50	089f1202c26faacd80cca277d0c9e044862eea3c	2021	10.1109/CDC45484.2021.9683154	Neural Network Verification in Control	IEEE Conference on Decision and Control	JournalArticle,Conference,Review
51	cdeda26deee31c5a6c0bea82c754a42b9e2ee624	2021		Learning Density Distribution of Reachable States for Autonomous Systems	Conference on Robot Learning	JournalArticle
52	e228ce01c4ee51cababd2102d23f0c620d02b289	2021		The Second International Verification of Neural Networks Competition (VNN-COMP 2021): Summary and Results	arXiv.org	JournalArticle
53	931041e00849b660cfd945239668f42ff887ccc3	2021		Constrained Feedforward Neural Network Training via Reachability Analysis	arXiv.org	JournalArticle
54	153e8354da2e1e85faa30463738f6a2a5ab56866	2021	10.1145/3540250.3549120	Neural termination analysis	ESEC/SIGSOFT FSE	JournalArticle,Book
55	a0bbccdb1c29f9c0f8a63cc80831970ed3963638	2020	10.1007/s10994-021-06050-2	Global optimization of objective functions represented by ReLU networks	Machine-mediated learning	JournalArticle
56	f01a8fecb6b28e1ba620eff714223c4526c9bf23	2024	10.1109/LCSYS.2024.3392494	A Monotonicity Framework for Stability Verification of Planar Path-Following Controllers	IEEE Control Systems Letters	JournalArticle
57	60746ad1841908bc5d1c572d350d687e77c86c3b	2022	10.48550/arXiv.2206.03482	Parametric Chordal Sparsity for SDP-based Neural Network Verification	arXiv.org	JournalArticle
58	ff2bd327abf39d81b254a69671462d10687e5e13			Efﬁcient Preimage Approximation for Neural Network Certiﬁcation		
59	c70aa4349449876796f0bd94aca0720e6e6b3d5c			Practical Techniques for Reachability-Based Safety Verifcation of Real-World Neural Feedback Loops		
