rank	source_id	year	doi	title	venue	type
25	10.1145/1963564.1963619	2010	10.1145/1963564.1963619	Towards tabbing aware recommendations	Proceedings of the First International Conference on Intelligent Interactive Technologies and Multimedia	proceedings-article
26	10.47750/pnr.2022.13.s07.931	2022	10.47750/pnr.2022.13.s07.931	Secure Withdrawal From Atm Using Biometric Fingerprint	Journal of Pharmaceutical Negative Results	journal-article
27	10.1002/9781119187400.ch18	2018	10.1002/9781119187400.ch18	Interpreting the results of fingermark enhancement	Fingerprint Development Techniques	other
28	10.1108/eb029095	1929	10.1108/eb029095	Efficiency of the Autogyro	Aircraft Engineering and Aerospace Technology	journal-article
29	10.1016/j.rinma.2025.100857	2026	10.1016/j.rinma.2025.100857	Optical investigation of crack initiation and propagation during the single fibre pull-out test	Results in Materials	journal-article
30	10.5220/0003691005030509	2011	10.5220/0003691005030509	HANDLING TABBING AND BACKWARD REFERENCES FOR PREDICTIVE WEB USAGE MINING	Proceedings of the International Conference on Knowledge Discovery and Information Retrieval	proceedings-article
31	10.1109/ftcs.1989.105582	None	10.1109/ftcs.1989.105582	Pseudo-exhaustive test and segmentation: formal definitions and extended fault coverage results	[1989] The Nineteenth International Symposium on Fault-Tolerant Computing. Digest of Papers	proceedings-article
32	10.1007/springerreference_250	None	10.1007/springerreference_250	Exhaustive Key Search	SpringerReference	reference-entry
33	10.4028/www.scientific.net/kem.777.126	2018	10.4028/www.scientific.net/kem.777.126	Crack Reduction in Tabbing and Stringing Processes for Solar Cells	Key Engineering Materials	journal-article
34	10.1016/s0090-3671(08)79247-4	2008	10.1016/s0090-3671(08)79247-4	Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through? A comparison of the 2 approaches for Hirschsprung disease	Yearbook of Surgery	journal-article
35	10.1109/isse.2013.6648220	2013	10.1109/isse.2013.6648220	Testing of usability of tabbing ribbons adhesive assembly in PV modules production	Proceedings of the 36th International Spring Seminar on Electronics Technology	proceedings-article
36	10.7717/peerj.7190/fig-2	None	10.7717/peerj.7190/fig-2	"Figure 2: Principal coordinates analysis (PCoA) showing differentiation between
                      <i>Artemia urmiana</i>
                      samples collected in 1994 and 2004 using ISSR fingerprint genomic results."		component
37	10.5006/mp2014_53_10-20	2014	10.5006/mp2014_53_10-20	Using Digital Image Analysis to Assess Pull-Off Adhesion Test Results	Materials Performance	journal-article
38	10.4324/9781315721422-17	2014	10.4324/9781315721422-17	DoDABIS FBI IAFIS/NGI DHS IDENT Criminal Criminal Fingerprint Fingerprint Records Records Civil Fingerprint Records Civil Civil Fingerprint Fingerprint Records Records	Postmortem Fingerprinting and Unidentified Human Remains	book-chapter
39	10.5040/9781350964068	2014	10.5040/9781350964068	Pull-Up	Pull-Up	other
40	10.7554/elife.39655.017	None	10.7554/elife.39655.017	Supplementary file 1. Excel file listing proteomic results.		component
41	10.5040/9781350872325	2012	10.5040/9781350872325	Power Pull	Power Pull	other
42	10.5040/9781350870345	2014	10.5040/9781350870345	Harness Pull	Harness Pull	other
43	10.1093/oed/1020067382	2023	10.1093/oed/1020067382	exhaustive, adj.	Oxford English Dictionary	book-chapter
44	10.1109/pvsc.2015.7355884	2015	10.1109/pvsc.2015.7355884	Silver flake interactions with organics in photovoltaic backside tabbing paste	2015 IEEE 42nd Photovoltaic Specialist Conference (PVSC)	proceedings-article
45	10.5040/9781350977792	2013	10.5040/9781350977792	Pull-Up	Pull-Up	other
46	10.1016/j.egypro.2017.09.275	2017	10.1016/j.egypro.2017.09.275	Low activity tabbing pastes for passivated surface	Energy Procedia	journal-article
47	10.21236/ada484753	2008	10.21236/ada484753	Results of a Pilot Test of the FBI Civil Fingerprint File		report
48	10.1017/s0956796898003098	1998	10.1017/s0956796898003098	Dynamic tabbing for automatic indentation with the layout rule	Journal of Functional Programming	journal-article
49	10.5040/9781350964075	2014	10.5040/9781350964075	Modified Pull-Up	Modified Pull-Up	other
50	10.7717/peerjcs.1342/fig-7	None	10.7717/peerjcs.1342/fig-7	Figure 7: Fingerprint image and fingerprint OF.		component
51	10.1109/iscas.2006.1693500	None	10.1109/iscas.2006.1693500	New Results on Exhaustive Search Algorithm for Motion Estimation using Adaptive Partial Distortion Search and Successive Elimination Algorithm	2006 IEEE International Symposium on Circuits and Systems	proceedings-article
52	10.5040/9781350872707	2008	10.5040/9781350872707	Lat Pull-Down	Lat Pull-Down	other
53	10.1520/jte11340j	1997	10.1520/jte11340j	Mixed Mode Fiber Pull-Out Equipment: Applications and Results	Journal of Testing and Evaluation	journal-article
54	10.5040/9781350962613	2015	10.5040/9781350962613	Gorilla Pull-Up	Gorilla Pull-Up	other
55	10.5040/9781350872295	2012	10.5040/9781350872295	TRX Pull Medley	TRX Pull Medley	other
56	10.29172/a11d0539905e4f2894f9e5f20816de30	None	10.29172/a11d0539905e4f2894f9e5f20816de30	Exhaustive network search	Physics Subject Headings (PhySH)	dataset
57	10.1001/archsurg.1996.01430200091016	1996	10.1001/archsurg.1996.01430200091016	Long-term Results After Colectomy and Ileoanal Pull-Through Procedure in Children	Archives of Surgery	journal-article
58	10.1097/ieb.0b013e31803c559d	2007	10.1097/ieb.0b013e31803c559d	LONG-TERM RESULTS OF PHOTOTHERAPEUTIC KERATECTOMY FOR CORNEAL MAP-DOT-FINGERPRINT DYSTROPHY (COGAN-GUERRY)	Evidence-Based Ophthalmology	journal-article
59	10.5040/9781350962743	2015	10.5040/9781350962743	Push-Pull With Partner	Push-Pull With Partner	other
60	10.1016/j.rineng.2025.105287	2025	10.1016/j.rineng.2025.105287	Predicting pull-out strength and failure modes of metal anchors embedded in masonry structures using explainable machine learning models and empirical equations	Results in Engineering	journal-article
61	10.1021/acs.jproteome.2c00500.s002	None	10.1021/acs.jproteome.2c00500.s002	Exhaustive Cross-Linking Search with Protein Feedback		component
62	10.1021/acs.jproteome.2c00500.s001	None	10.1021/acs.jproteome.2c00500.s001	Exhaustive Cross-Linking Search with Protein Feedback		component
63	10.5040/9781350962767	2015	10.5040/9781350962767	Dumbbell Pull-Over	Dumbbell Pull-Over	other
64	10.1021/jacs.0c02405.s001	None	10.1021/jacs.0c02405.s001	Exhaustive Reduction of Esters Enabled by Nickel Catalysis		component
65	10.1021/jacs.3c03471.s001	None	10.1021/jacs.3c03471.s001	Nickel-Catalyzed Exhaustive Hydrodefluorination of Perfluoroalkyl Arenes		component
66	10.5040/9781350960299	2009	10.5040/9781350960299	Alternate Pull-Up Test	Alternate Pull-Up Test	other
67	10.5040/9781350890541	2011	10.5040/9781350890541	Pull-Up Jump Shot	Pull-Up Jump Shot	other
68	10.2307/j.ctvk12q4n.12	2009	10.2307/j.ctvk12q4n.12	Uncovering the Power of Pull	Pull	book-chapter
69	10.5040/9781350876101	2017	10.5040/9781350876101	Video C3.2 Shoulder pull	Video C3.2 Shoulder pull	other
70	10.5040/9781350871601	2015	10.5040/9781350871601	Lean, Pull, and Push	Lean, Pull, and Push	other
71	10.1093/oso/9780198815853.003.0006	2018	10.1093/oso/9780198815853.003.0006	On the difference between exhaustive and partial control	Oxford Scholarship Online	book
72	10.1201/b18789-8	2015	10.1201/b18789-8	Fingerprint Biometrics	Touchless Fingerprint Biometrics	book-chapter
73	10.29172/a11d0539-905e-4f28-94f9-e5f20816de30	None	10.29172/a11d0539-905e-4f28-94f9-e5f20816de30	Exhaustive network search	Physics Subject Headings (PhySH)	dataset
74	10.1016/j.egypro.2018.09.011	2018	10.1016/j.egypro.2018.09.011	New Challenges for Tabbing and Stringing Liquid Fluxes	Energy Procedia	journal-article
75	10.1007/s00330-011-2194-3	2011	10.1007/s00330-011-2194-3	Comparison of fluoroscopy-guided Pull-type Percutaneous Radiological Gastrostomy (Pull-type-PRG) with conventional Percutaneous Radiological Gastrostomy (Push-type-PRG): clinical results in 253 patients	European Radiology	journal-article
76	10.1016/j.rineng.2025.108839	2026	10.1016/j.rineng.2025.108839	Highly efficient and industrially viable waterborne anti-fingerprint coating on anodized aluminum surfaces for mobile devices	Results in Engineering	journal-article
77	10.1201/b18789-9	2015	10.1201/b18789-9	Touchless Fingerprint Recognition	Touchless Fingerprint Biometrics	book-chapter
78	10.5194/egusphere-egu24-397	2025	10.5194/egusphere-egu24-397	Gravity Modelling of a Pull-Apart Basin in Elaz&amp;#305;&amp;#287;, Turkey: Unraveling the 3D Basement Geometry (Preliminary Results)		posted-content
79	10.1007/s42985-022-00190-3	2022	10.1007/s42985-022-00190-3	Exhaustive existence and non-existence results for Hardy–Hénon equations in $${{\,\mathrm{{\textbf{R}}}\,}}^n$$	Partial Differential Equations and Applications	journal-article
80	10.1201/b17447-20	2014	10.1201/b17447-20	Fingerprint Comparisons	Fundamentals of Fingerprint Analysis	book-chapter
81	10.25208/vdv16961-160369	None	10.25208/vdv16961-160369	Fig. 3. Patient T, female, 55 years old, before treatment: а — reduced hair density in the parietal region; б —strongly positive pull test results; в — the trichoscopic picture		component
82	10.5040/9781350875791	2017	10.5040/9781350875791	Video 6.10 Pull-up tests	Video 6.10 Pull-up tests	other
83	10.23919/ecc.1999.7099946	1999	10.23919/ecc.1999.7099946	Some results on the optimal scheduling of a single-machine multi-product pull system	1999 European Control Conference (ECC)	proceedings-article
84	10.34836/pk.2020.310.1	2020	10.34836/pk.2020.310.1	Influence of selected personality traits on the course and results of fingerprint comparison	Issues of Forensic Science	journal-article
85	10.1007/0-387-21587-5_4	None	10.1007/0-387-21587-5_4	Fingerprint Matching	Springer Professional Computing	book-chapter
86	10.59704/2081b9981d6d1cb0	2025	10.59704/2081b9981d6d1cb0	Exclusive Does Not Mean Exhaustive		posted-content
87	10.5040/9781350890725	2011	10.5040/9781350890725	Pull-Up Bank Shot Drill	Pull-Up Bank Shot Drill	other
88	10.1016/s0009-9260(05)82743-6	1994	10.1016/s0009-9260(05)82743-6	Preliminary results of pull back atherectomy in peripheral vascular disease	Clinical Radiology	journal-article
89	10.5040/9781350890602	2011	10.5040/9781350890602	One-Dribble Pull-Up Drill	One-Dribble Pull-Up Drill	other
90	10.1016/j.rineng.2025.104029	2025	10.1016/j.rineng.2025.104029	Finite element analysis and experimental verification of press-fit peg push-in and pull-out in trabecular bone analogue	Results in Engineering	journal-article
91	10.15406/jpnc.2017.07.00281	2017	10.15406/jpnc.2017.07.00281	"""  The Laparoscopic Assisted Duhamel Pull through Procedure for Hirschsprung’s Disease: Our Technique and Short Term Results """	Journal of Pediatrics &amp; Neonatal Care	journal-article
92	10.4135/9781412983907.n683	2005	10.4135/9781412983907.n683	Exhaustive	Dictionary of Statistics &amp; Methodology	reference-entry
93	10.1017/9781108869041.021	2020	10.1017/9781108869041.021	Exhaustive Search	Algorithm Design with Haskell	book-part
94	10.1016/j.rechem.2022.100660	2022	10.1016/j.rechem.2022.100660	Removal of Cd2+ by N-CNS/ZnO nanocomposite from wastewater and reuse of Cd2+-N-CNS/ZnO in blood fingerprint detection	Results in Chemistry	journal-article
95	10.1016/s1010-7940(00)00524-8	2000	10.1016/s1010-7940(00)00524-8	Early stage results after oesophageal resection for malignancy – colon interposition vs. gastric pull-up	European Journal of Cardio-Thoracic Surgery	journal-article
96	10.1016/j.rineng.2025.104639	2025	10.1016/j.rineng.2025.104639	Pull-out behavior of metallic strips with structured surface elements for use in reinforced soil bridge abutments	Results in Engineering	journal-article
97	10.1007/978-1-4613-3658-7_32	1983	10.1007/978-1-4613-3658-7_32	Pull-Off Test, an Internationally Standardized Method for Adhesion Testing-Assessment of the Relevance of Test Results	Adhesion Aspects of Polymeric Coatings	book-chapter
98	10.1179/146701011x13001035752930	2011	10.1179/146701011x13001035752930	Helix electrode pull back: electrophysiology and surgical results	Cochlear Implants International	journal-article
99	10.1007/978-1-84882-254-2_8	2009	10.1007/978-1-84882-254-2_8	Fingerprint Individuality	Handbook of Fingerprint Recognition	book-chapter
100	10.59350/yk46x-spx22	2008	10.59350/yk46x-spx22	Exhaustive Ring Perception		posted-content
