rank	source_id	year	doi	title	venue	type
13	fe0a69a57676920ac2e72df2a72b5e99b3f49dda	2021	10.1145/3479394.3479411	From Non-determinism to Goroutines: A Fair Implementation of Curry in Go	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
14	f20f557b2bd85a87198d262b299b2c527a4a33f0	2020	10.1017/9781108770750.014	Luck: A Probabilistic Language for Testing	Foundations of Probabilistic Programming	
15	da407a1fa736b89bea5f54731f4a6b2fa8c22963	2020	10.1007/978-3-030-75333-7_4	Memoized Pull-Tabbing for Functional Logic Programming	Workshop on Functional and Constraint Logic Programming	JournalArticle
16	2829cf4b51d2014b9cf1944458313a12cf97426b	2020	10.1017/S0956796823000126	Sparcl: a language for partially-invertible computation	Journal of functional programming	JournalArticle
17	ca289bee42f9e94521a22e032ffcf154c7de2443	2019	10.1007/978-3-030-46714-2_18	ICurry	DECLARE	JournalArticle
18	f5351f9f2ed81f6b690311d8b29683305ea4c0ff	2019	10.1007/978-3-030-46714-2_15	Adding Data to Curry	DECLARE	JournalArticle
19	456795745a14c045ebe01944b18a8851d0d65f42	2019	10.1007/978-3-030-05998-9_6	Improving Residuation in Declarative Programs	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
20	cc6d89d95feb2fd92de29b4f14bd1b87098bdb4b	2019	10.70675/7b798d68zb67bz4e27z80b5z99c6d1b72127	Integrating rewriting, tableau and superposition into SMT. (Intégrer la réecriture, la méthode des tableaux et la superposition dans les solveurs SMT)		
21	60ced889a0144efabe5564440f5b5637311bb810	2018	10.1145/3236950.3236957	Verifying Fail-Free Declarative Programs	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	Book
22	5f4888c5debf216008f0eb3e0a198eadf2f4ad43	2018	10.1007/978-3-030-16202-3_6	Synthesizing Set Functions	Workshop on Functional and Constraint Logic Programming	JournalArticle
23	7552c0ee00da62ada25479287bc5c72c8a7f10c1	2018	10.1007/s00354-018-0033-7	FliPpr: A System for Deriving Parsers from Pretty-Printers	New generation computing	JournalArticle
24	010882523a6731cc8f24463093148d7e79b93192	2018	10.1007/978-3-319-99840-4_2	Multi-paradigm Programming in Maude	Workshop on Rewriting Logic and Its Applications	JournalArticle
25	a695936649e76d0fe7d3aceb802c59f18b09f00c	2018	10.1007/978-3-319-90686-7_10	Equivalence Checking of Non-deterministic Operations	Fuji International Symposium on Functional and Logic Programming	JournalArticle
26	47130da8d1dc2c78a16013d9af0ef0f159a76cbd	2017	10.1145/3158133	Generating good generators for inductive relations	Proc. ACM Program. Lang.	JournalArticle
27	eb52e0b0bae74867e7f3c405fbab4b6e25d74220	2017	10.1007/978-3-030-00801-7_11	Concolic Testing of Functional Logic Programs	DECLARE	JournalArticle
28	b6fd6ae1af0d9e91f7a509696d722842f13699ae	2017	10.3233/FI-2020-1925	Combining Static and Dynamic Contract Checking for Curry	International Workshop/Symposium on Logic-based Program Synthesis and Transformation	JournalArticle
29	e3b8f73d834d3968c85f146554302ecbc56711ce	2017	10.1007/978-3-319-63046-5_8	Satisfiability Modulo Bounded Checking	CADE	JournalArticle
30	9a13c73b27bb830ff0b29445aac51d78995d8f76	2017		Normalization and Partial Evaluation of Functional Logic Programs		
31	e97e4b6cc826a55457bf52ffaa0434e8a0007b07	2017	10.1007/s10817-017-9417-5	Sentence-Normalized Conditional Narrowing Modulo in Rewriting Logic and Maude	Journal of automated reasoning	JournalArticle
32	a5f46b912bc6014a2b8e3f06ecf9757316e7459e	2017	10.1007/s00165-016-0399-6	Transforming Boolean equalities into constraints	Formal Aspects of Computing	JournalArticle
33	83133332ab6eb1df584203b3d6f237aef0f5b08c	2017	10.1007/978-3-319-51676-9_1	Eliminating Irrelevant Non-determinism in Functional Logic Programs	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
34	2c02bcb0cdda04be0533fdf7fb16a8832ab4f077	2017	10.1007/978-3-319-51676-9_7	Failing Faster: Overlapping Patterns for Property-Based Testing	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
35	a73b21a82499189ad50caa0cdcdd8f80a30eb8f5	2016	10.1145/2983990.2984027	Semantics-based program verifiers for all languages	Conference on Object-Oriented Programming Systems, Languages, and Applications	Book
36	e042439ce593595087063137da6690cb8f15e716	2016	10.1145/2967973.2968605	Analysis of access control policy updates through narrowing	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	Book
37	6c8b5b578bd6ae37f7012b4abbed74ec891f94aa	2016	10.1007/978-3-319-63139-4_13	CurryCheck: Checking Properties of Curry Programs	International Workshop/Symposium on Logic-based Program Synthesis and Transformation	JournalArticle
38	be8c8fdf73f7b95c37433fb562b58f15dd842cab	2016	10.1145/3009837.3009868	Beginner's luck: a language for property-based generators	ACM-SIGACT Symposium on Principles of Programming Languages	JournalArticle
39	1b4ccb9d7c6df9b125be1e1c470d0219ac633f44	2016	10.29007/3ks9	A rewrite-based computational model for functional logic programming	International Symposium on Symbolic Computation in Software Science	JournalArticle
40	52ad12fd5a8519421d743e8136722c7b51bccf2b	2016	10.1017/S1471068416000168	Default rules for Curry*	Theory and Practice of Logic Programming	JournalArticle
41	2f78f8e471f334f051163f0c005abf698c7d40f5	2015	10.1007/978-3-319-23165-5_11	Two Decades of Maude	Logic, Rewriting, and Concurrency	JournalArticle
42	5c02e30840b72ba4c5e9d922c8f08b9ca93ae84a	2015	10.1007/978-3-319-27436-2_5	From Boolean Equalities to Constraints	International Workshop/Symposium on Logic-based Program Synthesis and Transformation	JournalArticle
43	03617f2142bff7bf033986933050a2e6c02e5cdc	2015	10.1007/978-3-319-39110-6_2	Towards a Theory of Reach	Symposium on Trends in Functional Programming	JournalArticle
44	e20c6fa32d9e358b76015a0e3b87b20dc1ef211f	2014	10.1007/978-3-319-12904-4_4	Conditional Narrowing Modulo in Rewriting Logic and Maude	Workshop on Rewriting Logic and Its Applications	JournalArticle
45	084b75320cf05d61c3dff468a7bee495f20c9271	2014	10.1145/2543728.2543744	A modular and generic analysis server system for functional logic programs	ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	JournalArticle
46	f166ebd081ec5c15ccadc08d898c8bdac4900845	2013	10.1017/S0956796813000245	Contextual equivalence for inductive definitions with binders in higher order typed functional programming	Journal of functional programming	JournalArticle
47	57f29079bfe9490c8505860ea288452bdae47d1b	2013	10.1145/2500365.2500574	Testing noninterference, quickly	Journal of functional programming	Book
48	570a6bfa7711c948a4459fc8d093845847f66347	2013	10.1145/2505879.2505881	Are needed redexes really needed?	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
49	8d3b7e3d120c39feb70d9a890457945c9a2f4784	2013	10.1145/2505879.2505896	A semantics for weakly encapsulated search in functional logic programs	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
50	cb4b3e91be2bdb1185747cf9c05037782fe80af3	2013	10.4995/THESIS/10251/19251	Termination of Narrowing: Automated Proofs and Modularity Properties		
51	e29da2fd055d5ba3febdf3f3850525f17c7baf66	2013	10.1145/2426890.2426896	Typing as functional-logic evaluation	ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	JournalArticle
52	69267fdb63c2dbc295c0d02d7fdd14b82e94b1ea	2012	10.20868/upm.thesis.12705	Relational and Allegorical Semantics for Constraint Logic Programming		
53	dc996ed9c17b643d2ce8444350ebf50e672743eb	2012		Implementing Functional Logic Programs by Translation into Purely Functional Programs		
54	2590fa6912e1c97183954f5dfb2980cb90e54a67	2012		An abstract interpretation framework for semantics and diagnosis of Lazy functional-logic languages		
55	21c3307d6cf498c37d3503a71d11d5aaf351eb55	2012	10.1007/978-3-642-28717-6_14	Smart Testing of Functional Programs in Isabelle	Logic Programming and Automated Reasoning	JournalArticle
56	d22f44e414fb9a93a8eb0a2cc569beb82924683c	2012		Functional Logic Programming with Generalized Circular Coinduction	arXiv.org	JournalArticle
57	67141d7d7fa2ac8d3445bbdd85a36b25a89bfb57	2012	10.1145/2103746.2103752	Polynomial-time inverse computation for accumulative functions with multiple data traversals	ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	JournalArticle
58	763df4bd4418be04eaf10eedce11e8b2f4bc9dd8	2012	10.1007/978-3-642-27694-1_4	Contracts and Specifications for Functional Logic Programming	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
59	a0f29b0972ef50b507354269991f62077e40e5b8	2012	10.1145/2103746.2103763	Well-typed narrowing with extra variables in functional-logic programming	ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	JournalArticle
60	bf1e38a84ccdff2b5ac702f6fa0d4621c06ac39b	2011		An Implementation of Bubbling	arXiv.org	JournalArticle
61	92cfa7c90820e6bf320119fd1b3c2913b6dcc3c1	2011		Termination of Narrowing with Dependency Pairs		
62	5b957a486218ed3af0b9c7326fde870584699afd	2011		Programación declarativa cualificada con restricciones		
63	25c6eec7a50494158f52e47eb8cdeb96f0e526ec	2011		Programación con indeterminismo: un enfoque basado en reescritura		
64	c57ce5a3396846c5618172238bfa9b03edf6c4bc	2011	10.1007/978-3-642-22531-4_2	New Functional Logic Design Patterns	Workshop on Functional and Constraint Logic Programming	JournalArticle
65	a6a5972ffac9bc746b9bdea622a7fdaee1da40af	2011	10.1145/2001420.2001465	High coverage testing of Haskell programs	International Symposium on Software Testing and Analysis	JournalArticle
66	27cb06bc80e48dfa3bca69cc19c32040916e1a10	2011	10.2168/LMCS-7(3:6)2011	Constraint solving in non-permutative nominal abstract syntax	Log. Methods Comput. Sci.	JournalArticle
67	5d5cd3710044964e4082b637796d5738cb71787f	2011	10.1016/j.jvlc.2010.11.005	Constructing a bidirectional transformation between BPMN and BPEL with a functional logic programming language	Journal of Visual Languages and Computing	JournalArticle
68	79c709b31a0265df1616a20db41b0989e2bd9a5f	2011		A Generic Scheme for Qualified Constraint Functional Logic Programming	arXiv.org	JournalArticle
69	8820ee9e80cb291944629462f85899c322292b4c	2010	10.1016/J.TCS.2010.07.009	An integrated framework for the diagnosis and correction of rule-based programs	Theoretical Computer Science	JournalArticle
70	914f899c1142c34c7e15c5fe29462dfc42c11f96	2010	10.1145/1863543.1863573	Bidirectionalizing graph transformations	ACM SIGPLAN International Conference on Functional Programming	JournalArticle
71	67887ba587d2a5e2a9045d0e7f00e2f847664d5a	2010		On functional logic programming and its application to testing		
72	87d66e6fe477ea97cdc4b24335c8cc62c778029a	2010		Un Depurador Abstracto, Inductivo y Paramétrico para Programas Multiparadigma		
73	bb05566f08fabc297fa6fb9186bddf6b4a2cc140	2010	10.1007/978-3-642-20551-4_14	Abstract Diagnosis of First Order Functional Logic Programs	International Workshop/Symposium on Logic-based Program Synthesis and Transformation	JournalArticle
74	9dd8a0d9da5417c3ceba04cce5e05ceea6d2785f	2010	10.1016/j.jsc.2010.01.006	Programming with narrowing: A tutorial	Journal of symbolic computation	JournalArticle
75	f819b8779e511e48f822ce65302ee316b6c536eb	2010	10.1007/s00200-010-0122-4	Termination of narrowing via termination of rewriting	Applicable Algebra in Engineering, Communication and Computing	JournalArticle
76	72a39fc91de366143faae7deaeadf2ff8e0adaea	2010	10.1145/1721654.1721675	Functional logic programming	CACM	JournalArticle
77	f9c0d23cdacbdd80fd1290757e724cda970a6a18	2010	10.1016/j.jlap.2012.01.002	Folding variant narrowing and optimal variant termination	J. Log. Algebraic Methods Program.	JournalArticle
78	e2c65099880756d2aebc793ade266341c4ad8ee7	2010	10.1017/S1471068412000385	An ER-based framework for declarative web programming*	Theory and Practice of Logic Programming	JournalArticle
79	e1c821216ee19d6da80863f37dfaf41e67c188c6	2010	10.1007/978-3-642-20775-4_5	Lazy and Enforceable Assertions for Functional Logic Programs	Workshop on Functional and Constraint Logic Programming	JournalArticle
80	b0219848083e13fc76d8fe891de6cb33c21ad5fc	2009	10.1007/978-3-642-02846-5_36	Qualified Computations in Functional Logic Programming	International Conference on Logic Programming	JournalArticle
81	66692e632f28c29dd45c36aa85a4715c4b48eae3	2009	10.1016/J.FSS.2008.11.028	A hybrid programming scheme combining fuzzy-logic and functional-logic resources	Fuzzy Sets Syst.	JournalArticle
82	5a2ada95e43dc1b4a65bfc18bea02c7bdaef8c31	2009	10.1007/978-3-642-00675-3_14	Narrowing for First Order Functional Logic Programs with Call-Time Choice Semantics	INAP/WLP	JournalArticle
83	dbf1ee1b7bb82d9e9ef6ad36719b588084e39844	2009	10.1017/S1471068409003780	On the cooperation of the constraint domains ℋ, ℛ, and ℱ in CFLP	Theory and Practice of Logic Programming	JournalArticle
84	e1c26375d005efe6e77773d124ded559de18b8aa	2009		Kruskal's theorem		
85	86e40615c3d0a3686576d4c2f4f9f1c54964eba6	2009	10.1007/978-3-540-92995-6_2	Declarative Programming of User Interfaces	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
86	7fc0967b793e5b9c3a3ff68aa9dbc4b7d74edcf6	2008	10.1145/1411286.1411292	Smallcheck and lazy smallcheck: automatic exhaustive testing for small values	ACM SIGPLAN Symposium/Workshop on Haskell	JournalArticle
87	0b5d8be47d849abafbe4052442f6dbb40754b400	2008		Smallcheck and lazy smallcheck		
88	a8aa779a81ac7447e9b3d37b3733f13142d859a0	2008	10.1007/978-3-540-87405-8_7	Inductively Sequential Term-Graph Rewrite Systems	International Conference on Graph Transformation	JournalArticle
89	24cc5da0456bb2d72351ff4fb0eafaefffeee0fc	2008	10.1007/978-3-540-70590-1_18	Functional-Logic Graph Parser Combinators	International Conference on Rewriting Techniques and Applications	JournalArticle
90	23d3d7f355982dd6b5a54aae437054c874f8ea89	2008	10.1145/1389449.1389459	Call pattern analysis for functional logic programs	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	Book
91	0e2cff65eca8786957846e58850ca9364176b65d	2008	10.4995/THESIS/10251/1948	Rule-Based Software Verification and Correction		
92	a1247c6cbcf7e376a494c402e257eb70e22d4e1a	2008	10.1007/978-3-540-78969-7_10	Termination of Narrowing in Left-Linear Constructor Systems	Fuji International Symposium on Functional and Logic Programming	JournalArticle
93	15dcf86fdac03b4fa986dc8a6fded7a8ac2de277	2008	10.70675/33551aa7z7e96z4b24zbaa1zbe39a011a93d	Rewriting and modularity for security policies		
94	7432d91617455b16dac04b45e301cce49ac408f9	2008		Réécriture et Modularité pour les Politiques de Sécurité. (Term Rewriting and Modularity for Security Policies)		
95	0bf1db8581aa2d17394dc73b5e3d848241dce397	2008	10.1007/978-3-540-77442-6_21	High-Level Database Programming in Curry	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
96	9b44c5ccc322eda41cf03f347f0a8a29dcad11d7	2007	10.1007/978-3-540-76637-7_9	On a Tighter Integration of Functional and Logic Programming	Asian Symposium on Programming Languages and Systems	JournalArticle
97	f3c2a8373afe2939deb49f6f41cef08014a764da	2007		Compiling ER Specifications into Declarative Programs	arXiv.org	JournalArticle
98	40ce086d4d8b03b5537c2f51c0c2f4a1c0cadd76	2007	10.1007/978-3-540-74610-2_5	Multi-paradigm Declarative Languages	International Conference on Logic Programming	JournalArticle
99	952720964c172b14f349861f20246d4af800887d	2007	10.1145/1273920.1273942	Putting declarative programming into the web: translating curry to javascript	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
100	1688311185c44f88eeea5de1fdc99ad4ec83bbac	2007	10.1145/1273920.1273930	Systematic generation of glass-box test cases for functional logic programs	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
101	e04eadee68abe3f8f65db34b27376183146bd641	2007	10.1145/1273920.1273947	A simple rewrite notion for call-time choice semantics	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
102	aebf012f979df6c00b43cdc9552d036993ac121b	2007	10.1016/J.ENTCS.2007.05.036	Formal Properties of Needed Narrowing with Similarity Relations	PROLE	JournalArticle
103	f2fbddc7756e6d9007336ca5f67885b524d069f4	2007	10.1016/j.entcs.2006.05.049	Extra Variables Can Be Eliminated from Functional Logic Programs	PROLE	JournalArticle
104	ca665bd037211a65d9b7ecd08b5a1f12386710de	2007	10.1016/j.entcs.2007.05.042	Equivalence of Two Formal Semantics for Functional Logic Programs	PROLE	JournalArticle
105	edb302f5e9c073eed9bf274dc59e35535751b486	2007	10.1007/s10990-007-9002-4	A new generic scheme for functional logic programming with constraints	High. Order Symb. Comput.	JournalArticle
106	0236a7983756b5cfd0e23bcc19ef2bea4b99cfa0	2007	10.1016/j.entcs.2007.01.002	Reporting Failures in Functional Logic Programs	Workshop on Functional and Constraint Logic Programming	JournalArticle
107	0c89cc61b74b97e82c67ed9f06e9c7e84c8e8cbc	2007	10.1016/j.entcs.2007.01.009	Implementing Dynamic-Cut in TOY	Workshop on Functional and Constraint Logic Programming	JournalArticle
108	fdf1a3e69adc9a11ac44a1b531fa4093f2a882e7	2007	10.1016/j.entcs.2007.01.004	Narrowing and Rewriting Logic: from Foundations to Applications	Workshop on Functional and Constraint Logic Programming	JournalArticle
109	5ca4dedd87bb00ad27d745e4e9edc198972cc79b	2007	10.1016/j.entcs.2007.01.024	Lazy Database Access with Persistent Predicates	Workshop on Functional and Constraint Logic Programming	JournalArticle
110	44a6d8fb9f851e3bc4227482da249cd98cdd33ed	2007	10.1016/j.entcs.2007.01.003	Expander2: Program Verification Between Interaction and Automation	Workshop on Functional and Constraint Logic Programming	JournalArticle
111	c89a488c2fb2ce8042c7c583fa961e719860de6c	2007	10.1007/s10990-007-9000-6	Symbolic reachability analysis using narrowing and its application to verification of cryptographic protocols	High. Order Symb. Comput.	JournalArticle
112	51009da950d7ac89ec7adc31bc0d7cf71e395063	2007	10.1016/j.entcs.2006.10.026	Lazy Context Cloning for Non-Deterministic Graph Rewriting	TERMGRAPH@ETAPS	JournalArticle
113	0a958bc51811aa8f62bfb9af61a152b5631e3de4	2007	10.1016/j.entcs.2006.10.027	Modeling Pointer Redirection as Cyclic Term-graph Rewriting	TERMGRAPH@ETAPS	JournalArticle
114	ea269543d023cdf0b9c130e17ca788f8000cbfbc	2007	10.1016/j.ipl.2006.09.010	Ensuring the quasi-termination of needed narrowing computations	Information Processing Letters	JournalArticle
115	268b8277001ad0e868dfb604e649bd62669d1eaf	2006	10.1007/11841883_8	Narrowing Data-Structures with Pointers	International Conference on Graph Transformation	JournalArticle
116	12dc8efdd78bf99c2fa5937bb9e1c09fde332f15	2006	10.1007/978-3-540-74130-5_15	Automatic Partial Inversion of Inductively Sequential Functions	International Symposium on Implementation and Application of Functional Languages	JournalArticle
117	a0a4a31752d6dac50d091a40b42d1362870f25eb	2006	10.1007/11799573_9	Overlapping Rules and Logic Variables in Functional Logic Programs	International Conference on Logic Programming	JournalArticle
118	c0d156db442e359b0058824e5acee901c3db2e5d	2006	10.1007/978-3-540-71410-1_6	Improving Offline Narrowing-Driven Partial Evaluation Using Size-Change Graphs	International Workshop/Symposium on Logic-based Program Synthesis and Transformation	JournalArticle
119	f8c60014c2b870aabc1de2664e9636fa8b7c1406	2006	10.1145/1140335.1140350	Rewriting term-graphs with priority	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
120	8a429baf82c17a936801de4e37b8bd6b5c9e077e	2006	10.1145/1140335.1140341	Type-oriented construction of web user interfaces	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
121	25300907aa9e6ff8b15729b969929bea4a8f9e53	2006	10.1017/S1471068406002924	Constraint functional logic programming over finite domains	Theory and Practice of Logic Programming	JournalArticle
122	36205a2a0f3a467dcc5b8eb92d3df2f4f2b2dd58	2005	10.1007/11562931_21	Nondeterminism Analysis of Functional Logic Programs	International Conference on Logic Programming	JournalArticle
123	6c147ae64d50fb0166016102da8ffe4465890379	2005	10.1145/1085099.1085105	Designing an efficient computation strategy in CFLP(FD) using definitional trees	Workshop on Curry and Functional Logic Programming	JournalArticle
124	66cb516477f0194f60dd58600e9860f5ccde31ac	2005	10.1145/1085099.1085110	A functional logic database library	Workshop on Curry and Functional Logic Programming	JournalArticle
125	dd95aec1219fad3c95e5d208aaad9fb979bce7a8	2005	10.1145/1085099.1085104	Adding constraints to curry via flat guards		
126	17a11ed909b9b6a043df71beff2dcc6faa2e3694	2005	10.1145/1086365.1086394	Fast narrowing-driven partial evaluation for inductively sequential programs	ACM SIGPLAN International Conference on Functional Programming	JournalArticle
127	c3d131a2bba97b6fa30e84c6baa2316bfc29684f	2005	10.1007/11559306_10	Declarative Constraint Programming with Definitional Trees	International Symposium on Frontiers of Combining Systems	JournalArticle
128	3da139c722e53c546bdfb5d996e0714a79c94580	2005	10.1007/11676935_11	Programming with Fuzzy Logic and Mathematical Functions	International Workshop on Fuzzy Logic and Applications	JournalArticle
129	8901973331825951f14fc98aab70d5204a1703c6	2005	10.1007/11680093_2	Declarative Programming with Function Patterns	International Workshop/Symposium on Logic-based Program Synthesis and Transformation	JournalArticle
130	a40b7e78d8fddf4c807bffb1f5225cd994436fa6	2005	10.1016/j.tcs.2006.07.008	Complete symbolic reachability analysis using back-and-forth narrowing	Theoretical Computer Science	JournalArticle
131	0bf483a998bdc421aa380e676b898d537d404ecd	2005	10.1007/978-3-540-30557-6_4	Specializing Narrowing for Timetable Generation: A Case Study	International Symposium on Practical Aspects of Declarative Languages	JournalArticle
132	599fd7c25618ffeb09b93277f03c680bf78289fe	2004	10.1007/978-3-540-30498-2_42	Improved Tupling for Optimizing Multi-paradigm Declarative Programs	Ibero-American Conference on AI	JournalArticle
133	a0670301238934282ec29f15796cb781f86ea93d	2004	10.1017/S095679680400509X	Concurrent distinct choices	Journal of functional programming	JournalArticle
134	cd32d10a1e47dbfd1bb94edfae5b5a57d3cb9ce9	2004	10.1007/11431664_7	A Virtual Machine for Functional Logic Computations	International Symposium on Implementation and Application of Functional Languages	JournalArticle
135	890d70775d87a4b913f6734ba4343aebdd3a72c1	2004	10.1007/978-3-540-32033-3_21	Natural Narrowing for General Term Rewriting Systems	International Conference on Rewriting Techniques and Applications	JournalArticle
136	ccba60e990e72c68901067368671c791b0ec64d5	2004	10.1145/1013963.1013979	New completeness results for lazy conditional narrowing	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
137	d40c87dfeb567d0cedda056b46687f3619daf74a	2004	10.1007/978-3-540-24754-8_12	Implementing Natural Rewriting and Narrowing Efficiently	Fuji International Symposium on Functional and Logic Programming	JournalArticle
138	1da0da9eb95d9b4627b51960d9ff3c1bca8f1bc0	2004	10.1007/978-3-540-24754-8_6	Analysing Definitional Trees: Looking for Determinism	Fuji International Symposium on Functional and Logic Programming	JournalArticle
139	1ad83134006f670b95e38cebdabd40aa8494c12f	2004	10.1007/978-3-540-24725-8_9	A Memoizing Semantics for Functional Logic Languages	European Symposium on Programming	JournalArticle
140	06e1dc853b1c81b50bab099359ff06191bcf390d	2004	10.1023/B:LISP.0000029447.02190.42	Cost-Augmented Partial Evaluation of Functional Logic Programs	High. Order Symb. Comput.	JournalArticle
141	d4f58002ff8d96011a3079f79c1a14c0221ae57a	2004	10.3233/EAI-2004-299	Strategies and analysis techniques in functional program optimization	AI Communications	JournalArticle
142	c14501608d7cec7871f294a507f3285068eb972b	2004	10.1016/J.TCS.2003.10.033	Rules + strategies for transforming lazy functional logic programs	Theoretical Computer Science	JournalArticle
143	b297158c0e865194d6f28672e9fca2a9917e2d3d	2003	10.1016/S1571-0661(04)80692-3	Towards translating embedded Curry to C	Workshop on Functional and Constraint Logic Programming	JournalArticle
144	e09a4526dfc73d71ba319288f60b1e8b4f0db725	2003	10.1016/S1571-0661(04)80698-4	A narrowing-based instantiation rule for rewriting-based fold/unfold transformations	Workshop on Functional and Constraint Logic Programming	JournalArticle
145	d1b29139aaafc816cdf547fb3071949befbc0587	2003	10.1145/888251.888263	Refining weakly outermost-needed rewriting and narrowing	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
146	156ab59e85cfc67d7bed821b46cd22f2a1210aeb	2003	10.1145/888251.888255	Conditional narrowing without conditions	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
147	1978c23bf8976aa58cb66885c83e253dcae3f9f9	2003	10.1145/888251.888275	A demand-driven narrowing calculus with overlapping definitional trees	ACM-SIGPLAN International Conference on Principles and Practice of Declarative Programming	JournalArticle
148	668e2cb1d1670691ef9b3b2c6dbef8f3b2b10d8f	2003	10.3233/EAI-2003-273	Partial evaluation of lazy functional logic programs	AI Communications	JournalArticle
149	74ba2368fbb2ab8d6ad30ce60c0ced8cc05a2d4b	2003	10.1093/LOGCOM/13.2.287	Uniform Lazy Narrowing	Journal of Logic and Computation	JournalArticle
150	8638dc47890a1f9ca997ba1949c92d4398a8c27e	2003		Partial evaluation of lazy functional logic programs: Thesis		
151	3d74893eb1c5de0361ed95241ef9151c9550c19c	2003	10.1016/S0020-0190(02)00336-8	A residualizing semantics for the partial evaluation of functional logic programs	Information Processing Letters	JournalArticle
152	0e45297f4acf9f33ece6f776dbbac75439ac4e71	2002	10.1016/S1571-0661(04)80600-5	An Operational Semantics for Declarative Multi-Paradigm Languages	WRS	JournalArticle
153	faadf3add67faf07d979ac8af3783914f4156eeb	2002	10.1007/3-540-36131-6_14	Automatic Optimization of Multi-paradigm Declarative Programs	Ibero-American Conference on AI	JournalArticle
154	f14cab99a3af5e4088e5ffc14e45e55468851fd3	2002	10.1016/S1571-0661(04)80793-X	Programming Autonomous Robots in Curry	Workshop on Functional and Constraint Logic Programming	JournalArticle
155	93b240ee10e676039ef25bde508cf95751e27b36	2002	10.1016/S1571-0661(04)80784-9	Demandness in Rewriting and Narrowing	Workshop on Functional and Constraint Logic Programming	JournalArticle
